,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
5233,5233,5540,12,773,Switzerland,326,2,Mid,5,CM
5234,5234,5544,5,773,Switzerland,326,1,Def,3,LSB
5235,5235,5554,18,773,Switzerland,326,2,Mid,5,CM
5236,5236,5539,9,781,Brazil,327,1,Def,5,CM
5237,5237,5552,5,781,Brazil,327,1,Def,3,LSB
5238,5238,4320,20,781,Brazil,327,2,Mid,6,LSM
5239,5239,5551,4,781,Brazil,327,1,Def,2,CB
5240,5240,3501,14,781,Brazil,327,2,Mid,5,CM
5241,5241,3295,2,781,Brazil,327,1,Def,2,CB
5242,5242,3063,1,781,Brazil,327,1,Def,1,RSB
5243,5243,5547,0,781,Brazil,327,0,GK,0,GK
5244,5244,3202,22,781,Brazil,327,3,Fw,7,FW
5245,5245,5541,1,773,Switzerland,327,1,Def,1,RSB
5246,5246,5550,0,773,Switzerland,327,0,GK,0,GK
5247,5247,5543,22,773,Switzerland,327,3,Fw,7,FW
5248,5248,5537,2,773,Switzerland,327,1,Def,2,CB
5249,5249,5549,4,773,Switzerland,327,1,Def,2,CB
5250,5250,5544,5,773,Switzerland,327,1,Def,3,LSB
5251,5251,5540,12,773,Switzerland,327,2,Mid,5,CM
5252,5252,3500,14,773,Switzerland,327,2,Mid,5,CM
5253,5253,5548,20,773,Switzerland,327,2,Mid,6,LSM
5254,5254,5542,12,781,Brazil,327,2,Mid,5,CM
5255,5255,3472,16,781,Brazil,327,2,Mid,4,RSM
5256,5256,5552,5,781,Brazil,328,1,Def,3,LSB
5257,5257,5551,4,781,Brazil,328,1,Def,2,CB
5258,5258,3472,16,781,Brazil,328,2,Mid,4,RSM
5259,5259,3063,1,781,Brazil,328,1,Def,1,RSB
5260,5260,5542,12,781,Brazil,328,2,Mid,5,CM
5261,5261,3295,2,781,Brazil,328,1,Def,2,CB
5262,5262,3501,14,781,Brazil,328,2,Mid,5,CM
5263,5263,4320,20,781,Brazil,328,2,Mid,6,LSM
5264,5264,5539,9,781,Brazil,328,1,Def,5,CM
5265,5265,3202,22,781,Brazil,328,3,Fw,7,FW
5266,5266,5540,12,773,Switzerland,328,2,Mid,5,CM
5267,5267,5543,22,773,Switzerland,328,3,Fw,7,FW
5268,5268,5549,4,773,Switzerland,328,1,Def,2,CB
5269,5269,5537,2,773,Switzerland,328,1,Def,2,CB
5270,5270,3500,14,773,Switzerland,328,2,Mid,5,CM
5271,5271,5544,5,773,Switzerland,328,1,Def,3,LSB
5272,5272,3533,16,773,Switzerland,328,2,Mid,4,RSM
5273,5273,5548,20,773,Switzerland,328,2,Mid,6,LSM
5274,5274,5540,12,773,Switzerland,329,2,Mid,5,CM
5275,5275,3500,14,773,Switzerland,329,2,Mid,5,CM
5276,5276,5554,18,773,Switzerland,329,2,Mid,5,CM
5277,5277,5549,4,773,Switzerland,329,1,Def,2,CB
5278,5278,5537,2,773,Switzerland,329,1,Def,2,CB
5279,5279,5541,1,773,Switzerland,329,1,Def,1,RSB
5280,5280,3533,16,773,Switzerland,329,2,Mid,4,RSM
5281,5281,5543,22,773,Switzerland,329,3,Fw,7,FW
5282,5282,5548,20,773,Switzerland,329,2,Mid,6,LSM
5283,5283,5544,5,773,Switzerland,329,1,Def,3,LSB
5284,5284,5552,5,781,Brazil,329,1,Def,3,LSB
5285,5285,5551,4,781,Brazil,329,1,Def,2,CB
5286,5286,5539,9,781,Brazil,329,1,Def,5,CM
5287,5287,3295,2,781,Brazil,329,1,Def,2,CB
5288,5288,3501,14,781,Brazil,329,2,Mid,5,CM
5289,5289,5542,12,781,Brazil,329,2,Mid,5,CM
5290,5290,4320,20,781,Brazil,329,2,Mid,6,LSM
5291,5291,5549,4,773,Switzerland,330,1,Def,2,CB
5292,5292,3500,14,773,Switzerland,330,2,Mid,5,CM
5293,5293,5548,20,773,Switzerland,330,2,Mid,6,LSM
5294,5294,5543,22,773,Switzerland,330,3,Fw,7,FW
5295,5295,5544,5,773,Switzerland,330,1,Def,3,LSB
5296,5296,5537,2,773,Switzerland,330,1,Def,2,CB
5297,5297,5540,12,773,Switzerland,330,2,Mid,5,CM
5298,5298,5541,1,773,Switzerland,330,1,Def,1,RSB
5299,5299,3533,16,773,Switzerland,330,2,Mid,4,RSM
5300,5300,5554,18,773,Switzerland,330,2,Mid,5,CM
5301,5301,5550,0,773,Switzerland,330,0,GK,0,GK
5302,5302,5541,1,773,Switzerland,331,1,Def,1,RSB
5303,5303,3500,14,773,Switzerland,331,2,Mid,5,CM
5304,5304,5537,2,773,Switzerland,331,1,Def,2,CB
5305,5305,5549,4,773,Switzerland,331,1,Def,2,CB
5306,5306,3533,16,773,Switzerland,331,2,Mid,4,RSM
5307,5307,5554,18,773,Switzerland,331,2,Mid,5,CM
5308,5308,5540,12,773,Switzerland,331,2,Mid,5,CM
5309,5309,5543,22,773,Switzerland,331,3,Fw,7,FW
5310,5310,5544,5,773,Switzerland,331,1,Def,3,LSB
5311,5311,5552,5,781,Brazil,331,1,Def,3,LSB
5312,5312,5551,4,781,Brazil,331,1,Def,2,CB
5313,5313,3295,2,781,Brazil,331,1,Def,2,CB
5314,5314,3501,14,781,Brazil,331,2,Mid,5,CM
5315,5315,5539,9,781,Brazil,331,1,Def,5,CM
5316,5316,3063,1,781,Brazil,331,1,Def,1,RSB
5317,5317,3202,22,781,Brazil,331,3,Fw,7,FW
5318,5318,3472,16,781,Brazil,331,2,Mid,4,RSM
5319,5319,4320,20,781,Brazil,331,2,Mid,6,LSM
5320,5320,5539,9,781,Brazil,332,1,Def,5,CM
5321,5321,3501,14,781,Brazil,332,2,Mid,5,CM
5322,5322,5542,12,781,Brazil,332,2,Mid,5,CM
5323,5323,3295,2,781,Brazil,332,1,Def,2,CB
5324,5324,3063,1,781,Brazil,332,1,Def,1,RSB
5325,5325,5551,4,781,Brazil,332,1,Def,2,CB
5326,5326,5552,5,781,Brazil,332,1,Def,3,LSB
5327,5327,5547,0,781,Brazil,332,0,GK,0,GK
5328,5328,3202,22,781,Brazil,332,3,Fw,7,FW
5329,5329,5549,4,773,Switzerland,332,1,Def,2,CB
5330,5330,5541,1,773,Switzerland,332,1,Def,1,RSB
5331,5331,3500,14,773,Switzerland,332,2,Mid,5,CM
5332,5332,5537,2,773,Switzerland,332,1,Def,2,CB
5333,5333,5540,12,773,Switzerland,332,2,Mid,5,CM
5334,5334,5544,5,773,Switzerland,332,1,Def,3,LSB
5335,5335,4320,20,781,Brazil,332,2,Mid,6,LSM
5336,5336,3472,16,781,Brazil,332,2,Mid,4,RSM
5337,5337,5547,0,781,Brazil,333,0,GK,0,GK
5338,5338,3472,16,781,Brazil,333,2,Mid,4,RSM
5339,5339,4320,20,781,Brazil,333,2,Mid,6,LSM
5340,5340,3202,22,781,Brazil,333,3,Fw,7,FW
5341,5341,3501,14,781,Brazil,333,2,Mid,5,CM
5342,5342,5552,5,781,Brazil,333,1,Def,3,LSB
5343,5343,5539,9,781,Brazil,333,1,Def,5,CM
5344,5344,3500,14,773,Switzerland,333,2,Mid,5,CM
5345,5345,5540,12,773,Switzerland,333,2,Mid,5,CM
5346,5346,5549,4,773,Switzerland,333,1,Def,2,CB
5347,5347,5550,0,773,Switzerland,333,0,GK,0,GK
5348,5348,5537,2,773,Switzerland,333,1,Def,2,CB
5349,5349,5541,1,773,Switzerland,333,1,Def,1,RSB
5350,5350,3533,16,773,Switzerland,333,2,Mid,4,RSM
5351,5351,5542,12,781,Brazil,333,2,Mid,5,CM
5352,5352,3063,1,781,Brazil,333,1,Def,1,RSB
5353,5353,5551,4,781,Brazil,333,1,Def,2,CB
5354,5354,3295,2,781,Brazil,333,1,Def,2,CB
5355,5355,3501,14,781,Brazil,334,2,Mid,5,CM
5356,5356,4320,20,781,Brazil,334,2,Mid,6,LSM
5357,5357,5542,12,781,Brazil,334,2,Mid,5,CM
5358,5358,5539,9,781,Brazil,334,1,Def,5,CM
5359,5359,5551,4,781,Brazil,334,1,Def,2,CB
5360,5360,5552,5,781,Brazil,334,1,Def,3,LSB
5361,5361,3202,22,781,Brazil,334,3,Fw,7,FW
5362,5362,3063,1,781,Brazil,334,1,Def,1,RSB
5363,5363,5547,0,781,Brazil,334,0,GK,0,GK
5364,5364,3472,16,781,Brazil,334,2,Mid,4,RSM
5365,5365,3295,2,781,Brazil,334,1,Def,2,CB
5366,5366,5541,1,773,Switzerland,334,1,Def,1,RSB
5367,5367,3533,16,773,Switzerland,334,2,Mid,4,RSM
5368,5368,3500,14,773,Switzerland,334,2,Mid,5,CM
5369,5369,5544,5,773,Switzerland,334,1,Def,3,LSB
5370,5370,5549,4,773,Switzerland,334,1,Def,2,CB
5371,5371,5540,12,773,Switzerland,334,2,Mid,5,CM
5372,5372,5537,2,773,Switzerland,334,1,Def,2,CB
5373,5373,5550,0,773,Switzerland,334,0,GK,0,GK
5374,5374,5543,22,773,Switzerland,334,3,Fw,7,FW
5375,5375,3295,2,781,Brazil,335,1,Def,2,CB
5376,5376,5551,4,781,Brazil,335,1,Def,2,CB
5377,5377,3501,14,781,Brazil,335,2,Mid,5,CM
5378,5378,4320,20,781,Brazil,335,2,Mid,6,LSM
5379,5379,5553,12,781,Brazil,335,2,Mid,5,CM
5380,5380,3063,1,781,Brazil,335,1,Def,1,RSB
5381,5381,3472,16,781,Brazil,335,2,Mid,4,RSM
5382,5382,3202,22,781,Brazil,335,3,Fw,7,FW
5383,5383,5552,5,781,Brazil,335,1,Def,3,LSB
5384,5384,3054,9,781,Brazil,335,1,Def,5,CM
5385,5385,5547,0,781,Brazil,335,0,GK,0,GK
5386,5386,3535,22,781,Brazil,335,3,Fw,7,FW
5387,5387,5541,1,773,Switzerland,336,1,Def,1,RSB
5388,5388,3533,16,773,Switzerland,336,2,Mid,4,RSM
5389,5389,3500,14,773,Switzerland,336,2,Mid,5,CM
5390,5390,5544,5,773,Switzerland,336,1,Def,3,LSB
5391,5391,5548,20,773,Switzerland,336,2,Mid,6,LSM
5392,5392,5549,4,773,Switzerland,336,1,Def,2,CB
5393,5393,5538,12,773,Switzerland,336,2,Mid,5,CM
5394,5394,5554,18,773,Switzerland,336,2,Mid,5,CM
5395,5395,5537,2,773,Switzerland,336,1,Def,2,CB
5396,5396,5551,4,781,Brazil,336,1,Def,2,CB
5397,5397,5553,12,781,Brazil,336,2,Mid,5,CM
5398,5398,3535,22,781,Brazil,336,3,Fw,7,FW
5399,5399,4320,20,781,Brazil,336,2,Mid,6,LSM
5400,5400,3501,14,781,Brazil,336,2,Mid,5,CM
5401,5401,3063,1,781,Brazil,336,1,Def,1,RSB
5402,5402,3472,16,781,Brazil,336,2,Mid,4,RSM
5403,5403,3054,9,781,Brazil,336,1,Def,5,CM
5404,5404,5552,5,781,Brazil,336,1,Def,3,LSB
5405,5405,3295,2,781,Brazil,336,1,Def,2,CB
5406,5406,5742,1,779,Argentina,336,1,Def,1,RSB
5407,5407,3090,2,779,Argentina,336,1,Def,2,CB
5408,5408,3602,4,779,Argentina,336,1,Def,2,CB
5409,5409,5497,23,779,Argentina,336,3,Fw,7,FW
5410,5410,5741,16,779,Argentina,336,2,Mid,4,RSM
5411,5411,5503,21,779,Argentina,336,3,Fw,7,FW
5412,5412,5506,12,779,Argentina,336,2,Mid,5,CM
5413,5413,5504,14,779,Argentina,336,2,Mid,5,CM
5414,5414,5507,5,779,Argentina,336,1,Def,3,LSB
5415,5415,5507,5,779,Argentina,337,1,Def,3,LSB
5416,5416,5504,14,779,Argentina,337,2,Mid,5,CM
5417,5417,5741,16,779,Argentina,337,2,Mid,4,RSM
5418,5418,5503,21,779,Argentina,337,3,Fw,7,FW
5419,5419,5742,1,779,Argentina,337,1,Def,1,RSB
5420,5420,5506,12,779,Argentina,337,2,Mid,5,CM
5421,5421,3602,4,779,Argentina,337,1,Def,2,CB
5422,5422,3090,2,779,Argentina,337,1,Def,2,CB
5423,5423,5497,23,779,Argentina,337,3,Fw,7,FW
5424,5424,2995,20,779,Argentina,337,2,Mid,6,LSM
5425,5425,5466,14,775,Nigeria,338,2,Mid,5,CM
5426,5426,5830,4,775,Nigeria,338,1,Def,2,CB
5427,5427,5462,7,775,Nigeria,338,1,Def,3,LSB
5428,5428,5475,9,775,Nigeria,338,1,Def,5,CM
5429,5429,3338,12,775,Nigeria,338,2,Mid,5,CM
5430,5430,5455,3,775,Nigeria,338,1,Def,2,CB
5431,5431,3708,21,775,Nigeria,338,3,Fw,7,FW
5432,5432,5742,1,779,Argentina,338,1,Def,1,RSB
5433,5433,5503,21,779,Argentina,338,3,Fw,7,FW
5434,5434,3090,2,779,Argentina,338,1,Def,2,CB
5435,5435,5504,14,779,Argentina,338,2,Mid,5,CM
5436,5436,5741,16,779,Argentina,338,2,Mid,4,RSM
5437,5437,6312,0,779,Argentina,338,0,GK,0,GK
5438,5438,5467,2,775,Nigeria,338,1,Def,2,CB
5439,5439,3963,6,775,Nigeria,338,1,Def,1,RSB
5440,5440,3338,12,775,Nigeria,339,2,Mid,5,CM
5441,5441,3963,6,775,Nigeria,339,1,Def,1,RSB
5442,5442,5467,2,775,Nigeria,339,1,Def,2,CB
5443,5443,5475,9,775,Nigeria,339,1,Def,5,CM
5444,5444,5462,7,775,Nigeria,339,1,Def,3,LSB
5445,5445,5466,14,775,Nigeria,339,2,Mid,5,CM
5446,5446,5830,4,775,Nigeria,339,1,Def,2,CB
5447,5447,5455,3,775,Nigeria,339,1,Def,2,CB
5448,5448,5473,23,775,Nigeria,339,3,Fw,7,FW
5449,5449,3708,21,775,Nigeria,339,3,Fw,7,FW
5450,5450,6312,0,779,Argentina,339,0,GK,0,GK
5451,5451,3090,2,779,Argentina,339,1,Def,2,CB
5452,5452,5506,12,779,Argentina,339,2,Mid,5,CM
5453,5453,5742,1,779,Argentina,339,1,Def,1,RSB
5454,5454,5503,21,779,Argentina,339,3,Fw,7,FW
5455,5455,5741,16,779,Argentina,339,2,Mid,4,RSM
5456,5456,3602,4,779,Argentina,339,1,Def,2,CB
5457,5457,5507,5,779,Argentina,339,1,Def,3,LSB
5458,5458,2995,20,779,Argentina,339,2,Mid,6,LSM
5459,5459,5504,14,779,Argentina,339,2,Mid,5,CM
5460,5460,5507,5,779,Argentina,340,1,Def,3,LSB
5461,5461,5504,14,779,Argentina,340,2,Mid,5,CM
5462,5462,3602,4,779,Argentina,340,1,Def,2,CB
5463,5463,2995,20,779,Argentina,340,2,Mid,6,LSM
5464,5464,5497,23,779,Argentina,340,3,Fw,7,FW
5465,5465,5506,12,779,Argentina,340,2,Mid,5,CM
5466,5466,5742,1,779,Argentina,340,1,Def,1,RSB
5467,5467,3090,2,779,Argentina,340,1,Def,2,CB
5468,5468,5503,21,779,Argentina,340,3,Fw,7,FW
5469,5469,5741,16,779,Argentina,340,2,Mid,4,RSM
5470,5470,5742,1,779,Argentina,341,1,Def,1,RSB
5471,5471,3090,2,779,Argentina,341,1,Def,2,CB
5472,5472,5504,14,779,Argentina,341,2,Mid,5,CM
5473,5473,5507,5,779,Argentina,341,1,Def,3,LSB
5474,5474,3602,4,779,Argentina,341,1,Def,2,CB
5475,5475,5506,12,779,Argentina,341,2,Mid,5,CM
5476,5476,5503,21,779,Argentina,341,3,Fw,7,FW
5477,5477,2995,20,779,Argentina,341,2,Mid,6,LSM
5478,5478,5496,16,779,Argentina,341,2,Mid,4,RSM
5479,5479,5497,23,779,Argentina,341,3,Fw,7,FW
5480,5480,5742,1,779,Argentina,342,1,Def,1,RSB
5481,5481,5506,12,779,Argentina,342,2,Mid,5,CM
5482,5482,5496,16,779,Argentina,342,2,Mid,4,RSM
5483,5483,5503,21,779,Argentina,342,3,Fw,7,FW
5484,5484,5507,5,779,Argentina,342,1,Def,3,LSB
5485,5485,3602,4,779,Argentina,342,1,Def,2,CB
5486,5486,5504,14,779,Argentina,342,2,Mid,5,CM
5487,5487,6312,0,779,Argentina,342,0,GK,0,GK
5488,5488,3090,2,779,Argentina,342,1,Def,2,CB
5489,5489,5499,20,779,Argentina,342,2,Mid,6,LSM
5490,5490,5497,23,779,Argentina,342,3,Fw,7,FW
5491,5491,3090,2,779,Argentina,343,1,Def,2,CB
5492,5492,5504,4,779,Argentina,343,1,Def,2,CB
5493,5493,5499,20,779,Argentina,343,2,Mid,6,LSM
5494,5494,6312,0,779,Argentina,343,0,GK,0,GK
5495,5495,5503,17,779,Argentina,343,2,Mid,4,RSM
5496,5496,3602,5,779,Argentina,343,1,Def,3,LSB
5497,5497,5742,1,779,Argentina,343,1,Def,1,RSB
5498,5498,5506,9,779,Argentina,343,1,Def,5,CM
5499,5499,5496,16,779,Argentina,343,2,Mid,4,RSM
5500,5500,5497,20,779,Argentina,343,2,Mid,6,LSM
5501,5501,5462,5,775,Nigeria,343,1,Def,3,LSB
5502,5502,5466,15,775,Nigeria,343,2,Mid,6,LSM
5503,5503,5464,23,775,Nigeria,343,3,Fw,7,FW
5504,5504,3647,11,775,Nigeria,343,2,Mid,4,RSM
5505,5505,5455,4,775,Nigeria,343,1,Def,2,CB
5506,5506,5458,21,775,Nigeria,343,3,Fw,7,FW
5507,5507,5454,0,775,Nigeria,343,0,GK,0,GK
5508,5508,5467,2,775,Nigeria,343,1,Def,2,CB
5509,5509,5475,14,775,Nigeria,343,2,Mid,5,CM
5510,5510,4272,15,780,Portugal,344,2,Mid,6,LSM
5511,5511,5207,23,780,Portugal,344,3,Fw,7,FW
5512,5512,5214,14,780,Portugal,344,2,Mid,5,CM
5513,5513,6352,1,780,Portugal,344,1,Def,1,RSB
5514,5514,3707,12,780,Portugal,344,2,Mid,5,CM
5515,5515,3193,11,780,Portugal,344,2,Mid,4,RSM
5516,5516,4367,21,780,Portugal,344,3,Fw,7,FW
5517,5517,3960,4,780,Portugal,344,1,Def,2,CB
5518,5518,5209,5,780,Portugal,344,1,Def,3,LSB
5519,5519,20016,2,780,Portugal,344,1,Def,2,CB
5520,5520,5205,0,780,Portugal,344,0,GK,0,GK
5521,5521,3707,12,780,Portugal,345,2,Mid,5,CM
5522,5522,3193,11,780,Portugal,345,2,Mid,4,RSM
5523,5523,6352,1,780,Portugal,345,1,Def,1,RSB
5524,5524,5209,5,780,Portugal,345,1,Def,3,LSB
5525,5525,5214,14,780,Portugal,345,2,Mid,5,CM
5526,5526,4367,21,780,Portugal,345,3,Fw,7,FW
5527,5527,4272,15,780,Portugal,345,2,Mid,6,LSM
5528,5528,5207,23,780,Portugal,345,3,Fw,7,FW
5529,5529,5249,2,783,Uruguay,345,1,Def,2,CB
5530,5530,5717,5,783,Uruguay,345,1,Def,3,LSB
5531,5531,5255,15,783,Uruguay,345,2,Mid,6,LSM
5532,5532,5267,0,783,Uruguay,345,0,GK,0,GK
5533,5533,5246,23,783,Uruguay,345,3,Fw,7,FW
5534,5534,5260,18,783,Uruguay,345,2,Mid,5,CM
5535,5535,4319,21,783,Uruguay,345,3,Fw,7,FW
5536,5536,3707,12,780,Portugal,346,2,Mid,5,CM
5537,5537,5214,14,780,Portugal,346,2,Mid,5,CM
5538,5538,3193,11,780,Portugal,346,2,Mid,4,RSM
5539,5539,5207,23,780,Portugal,346,3,Fw,7,FW
5540,5540,5209,5,780,Portugal,346,1,Def,3,LSB
5541,5541,4272,15,780,Portugal,346,2,Mid,6,LSM
5542,5542,4367,21,780,Portugal,346,3,Fw,7,FW
5543,5543,20016,2,780,Portugal,346,1,Def,2,CB
5544,5544,6352,1,780,Portugal,346,1,Def,1,RSB
5545,5545,3707,12,780,Portugal,347,2,Mid,5,CM
5546,5546,3193,11,780,Portugal,347,2,Mid,4,RSM
5547,5547,5205,0,780,Portugal,347,0,GK,0,GK
5548,5548,20016,2,780,Portugal,347,1,Def,2,CB
5549,5549,6352,1,780,Portugal,347,1,Def,1,RSB
5550,5550,5214,14,780,Portugal,347,2,Mid,5,CM
5551,5551,5209,5,780,Portugal,347,1,Def,3,LSB
5552,5552,3960,4,780,Portugal,347,1,Def,2,CB
5553,5553,5207,23,780,Portugal,347,3,Fw,7,FW
5554,5554,4367,21,780,Portugal,347,3,Fw,7,FW
5555,5555,4272,15,780,Portugal,347,2,Mid,6,LSM
5556,5556,3707,12,780,Portugal,348,2,Mid,5,CM
5557,5557,4367,15,780,Portugal,348,2,Mid,6,LSM
5558,5558,5207,23,780,Portugal,348,3,Fw,7,FW
5559,5559,4272,11,780,Portugal,348,2,Mid,4,RSM
5560,5560,6352,1,780,Portugal,348,1,Def,1,RSB
5561,5561,5214,14,780,Portugal,348,2,Mid,5,CM
5562,5562,20016,2,780,Portugal,348,1,Def,2,CB
5563,5563,3193,21,780,Portugal,348,3,Fw,7,FW
5564,5564,5209,5,780,Portugal,348,1,Def,3,LSB
5565,5565,3960,4,780,Portugal,348,1,Def,2,CB
5566,5566,5205,0,780,Portugal,348,0,GK,0,GK
5567,5567,4367,15,780,Portugal,349,2,Mid,6,LSM
5568,5568,5214,14,780,Portugal,349,2,Mid,5,CM
5569,5569,3707,12,780,Portugal,349,2,Mid,5,CM
5570,5570,4272,11,780,Portugal,349,2,Mid,4,RSM
5571,5571,5207,23,780,Portugal,349,3,Fw,7,FW
5572,5572,3960,4,780,Portugal,349,1,Def,2,CB
5573,5573,3193,21,780,Portugal,349,3,Fw,7,FW
5574,5574,6352,1,780,Portugal,349,1,Def,1,RSB
5575,5575,5209,5,780,Portugal,349,1,Def,3,LSB
5576,5576,5215,11,780,Portugal,349,2,Mid,4,RSM
5577,5577,20016,2,780,Portugal,349,1,Def,2,CB
5578,5578,20016,2,780,Portugal,350,1,Def,2,CB
5579,5579,5209,5,780,Portugal,350,1,Def,3,LSB
5580,5580,4272,12,780,Portugal,350,2,Mid,5,CM
5581,5581,5218,22,780,Portugal,350,3,Fw,7,FW
5582,5582,3193,18,780,Portugal,350,2,Mid,5,CM
5583,5583,5214,14,780,Portugal,350,2,Mid,5,CM
5584,5584,5207,20,780,Portugal,350,2,Mid,6,LSM
5585,5585,5215,16,780,Portugal,350,2,Mid,4,RSM
5586,5586,6352,1,780,Portugal,350,1,Def,1,RSB
5587,5587,5267,0,783,Uruguay,351,0,GK,0,GK
5588,5588,5256,15,783,Uruguay,351,2,Mid,6,LSM
5589,5589,5246,23,783,Uruguay,351,3,Fw,7,FW
5590,5590,6351,21,783,Uruguay,351,3,Fw,7,FW
5591,5591,5255,10,783,Uruguay,351,1,Def,6,LSM
5592,5592,5266,8,783,Uruguay,351,1,Def,4,RSM
5593,5593,5717,5,783,Uruguay,351,1,Def,3,LSB
5594,5594,5268,11,783,Uruguay,351,2,Mid,4,RSM
5595,5595,5248,1,783,Uruguay,351,1,Def,1,RSB
5596,5596,5205,0,780,Portugal,351,0,GK,0,GK
5597,5597,3193,18,780,Portugal,351,2,Mid,5,CM
5598,5598,5214,14,780,Portugal,351,2,Mid,5,CM
5599,5599,5209,5,780,Portugal,351,1,Def,3,LSB
5600,5600,5207,20,780,Portugal,351,2,Mid,6,LSM
5601,5601,6352,1,780,Portugal,351,1,Def,1,RSB
5602,5602,6350,12,780,Portugal,351,2,Mid,5,CM
5603,5603,5218,22,780,Portugal,351,3,Fw,7,FW
5604,5604,3960,4,780,Portugal,351,1,Def,2,CB
5605,5605,5215,16,780,Portugal,351,2,Mid,4,RSM
5606,5606,20016,2,780,Portugal,351,1,Def,2,CB
5607,5607,3262,0,789,Poland,352,0,GK,0,GK
5608,5608,5660,18,789,Poland,352,2,Mid,5,CM
5609,5609,5668,22,789,Poland,352,3,Fw,7,FW
5610,5610,4685,5,789,Poland,352,1,Def,3,LSB
5611,5611,5667,16,789,Poland,352,2,Mid,4,RSM
5612,5612,6336,20,789,Poland,352,2,Mid,6,LSM
5613,5613,5673,1,789,Poland,352,1,Def,1,RSB
5614,5614,6195,10,789,Poland,352,1,Def,6,LSM
5615,5615,3034,2,789,Poland,352,1,Def,2,CB
5616,5616,4626,4,789,Poland,352,1,Def,2,CB
5617,5617,3637,8,789,Poland,352,1,Def,4,RSM
5618,5618,5693,12,778,Japan,352,2,Mid,5,CM
5619,5619,6338,4,778,Japan,352,1,Def,2,CB
5620,5620,5690,5,778,Japan,352,1,Def,3,LSB
5621,5621,5694,14,778,Japan,352,2,Mid,5,CM
5622,5622,6191,15,778,Japan,352,2,Mid,6,LSM
5623,5623,3300,2,778,Japan,352,1,Def,2,CB
5624,5624,3530,1,778,Japan,352,1,Def,1,RSB
5625,5625,5690,5,778,Japan,353,1,Def,3,LSB
5626,5626,6338,4,778,Japan,353,1,Def,2,CB
5627,5627,3300,2,778,Japan,353,1,Def,2,CB
5628,5628,5693,12,778,Japan,353,2,Mid,5,CM
5629,5629,3530,1,778,Japan,353,1,Def,1,RSB
5630,5630,3175,0,778,Japan,353,0,GK,0,GK
5631,5631,6339,11,778,Japan,353,2,Mid,4,RSM
5632,5632,6191,15,778,Japan,353,2,Mid,6,LSM
5633,5633,5694,14,778,Japan,353,2,Mid,5,CM
5634,5634,5660,18,789,Poland,353,2,Mid,5,CM
5635,5635,5667,16,789,Poland,353,2,Mid,4,RSM
5636,5636,5673,1,789,Poland,353,1,Def,1,RSB
5637,5637,3034,2,789,Poland,353,1,Def,2,CB
5638,5638,4626,4,789,Poland,353,1,Def,2,CB
5639,5639,4685,5,789,Poland,353,1,Def,3,LSB
5640,5640,6195,10,789,Poland,353,1,Def,6,LSM
5641,5641,3637,8,789,Poland,353,1,Def,4,RSM
5642,5642,3262,0,789,Poland,354,0,GK,0,GK
5643,5643,3034,2,789,Poland,354,1,Def,2,CB
5644,5644,5673,1,789,Poland,354,1,Def,1,RSB
5645,5645,4626,4,789,Poland,354,1,Def,2,CB
5646,5646,3637,8,789,Poland,354,1,Def,4,RSM
5647,5647,5660,18,789,Poland,354,2,Mid,5,CM
5648,5648,5693,12,778,Japan,354,2,Mid,5,CM
5649,5649,6338,4,778,Japan,354,1,Def,2,CB
5650,5650,3300,2,778,Japan,354,1,Def,2,CB
5651,5651,3530,1,778,Japan,354,1,Def,1,RSB
5652,5652,5694,14,778,Japan,354,2,Mid,5,CM
5653,5653,6337,21,778,Japan,354,3,Fw,7,FW
5654,5654,6339,11,778,Japan,354,2,Mid,4,RSM
5655,5655,5690,5,778,Japan,354,1,Def,3,LSB
5656,5656,6336,20,789,Poland,354,2,Mid,6,LSM
5657,5657,6195,10,789,Poland,354,1,Def,6,LSM
5658,5658,4685,5,789,Poland,354,1,Def,3,LSB
5659,5659,5667,16,789,Poland,354,2,Mid,4,RSM
5660,5660,3262,0,789,Poland,355,0,GK,0,GK
5661,5661,4626,4,789,Poland,355,1,Def,2,CB
5662,5662,3637,8,789,Poland,355,1,Def,4,RSM
5663,5663,3034,2,789,Poland,355,1,Def,2,CB
5664,5664,6336,20,789,Poland,355,2,Mid,6,LSM
5665,5665,5660,18,789,Poland,355,2,Mid,5,CM
5666,5666,6195,10,789,Poland,355,1,Def,6,LSM
5667,5667,5673,1,789,Poland,355,1,Def,1,RSB
5668,5668,5667,16,789,Poland,355,2,Mid,4,RSM
5669,5669,3300,2,778,Japan,355,1,Def,2,CB
5670,5670,3175,0,778,Japan,355,0,GK,0,GK
5671,5671,5693,12,778,Japan,355,2,Mid,5,CM
5672,5672,6338,4,778,Japan,355,1,Def,2,CB
5673,5673,5694,14,778,Japan,355,2,Mid,5,CM
5674,5674,3810,23,778,Japan,355,3,Fw,7,FW
5675,5675,6339,11,778,Japan,355,2,Mid,4,RSM
5676,5676,6191,15,778,Japan,355,2,Mid,6,LSM
5677,5677,6338,4,778,Japan,356,1,Def,2,CB
5678,5678,3300,2,778,Japan,356,1,Def,2,CB
5679,5679,5693,12,778,Japan,356,2,Mid,5,CM
5680,5680,5690,5,778,Japan,356,1,Def,3,LSB
5681,5681,5694,14,778,Japan,356,2,Mid,5,CM
5682,5682,6339,11,778,Japan,356,2,Mid,4,RSM
