,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
9917,9917,6305,9,785,Croatia,646,1,Def,5,CM
9918,9918,3602,4,779,Argentina,646,1,Def,2,CB
9919,9919,2995,15,779,Argentina,646,2,Mid,6,LSM
9920,9920,3659,0,779,Argentina,646,0,GK,0,GK
9921,9921,5507,5,779,Argentina,646,1,Def,3,LSB
9922,9922,3090,2,779,Argentina,646,1,Def,2,CB
9923,9923,5513,1,779,Argentina,646,1,Def,1,RSB
9924,9924,5506,14,779,Argentina,646,2,Mid,5,CM
9925,9925,5510,12,779,Argentina,646,2,Mid,5,CM
9926,9926,5499,11,779,Argentina,646,2,Mid,4,RSM
9927,9927,3237,22,779,Argentina,646,3,Fw,7,FW
9928,9928,5503,18,779,Argentina,646,2,Mid,5,CM
9929,9929,5511,4,793,Iceland,646,1,Def,2,CB
9930,9930,5514,22,793,Iceland,646,3,Fw,7,FW
9931,9931,3944,24,793,Iceland,646,3,Fw,7,FW
9932,9932,5509,15,793,Iceland,646,2,Mid,6,LSM
9933,9933,5512,10,793,Iceland,646,1,Def,6,LSM
9934,9934,5515,8,793,Iceland,646,1,Def,4,RSM
9935,9935,5498,0,793,Iceland,646,0,GK,0,GK
9936,9936,5499,11,779,Argentina,647,2,Mid,4,RSM
9937,9937,3090,2,779,Argentina,647,1,Def,2,CB
9938,9938,5510,12,779,Argentina,647,2,Mid,5,CM
9939,9939,5507,5,779,Argentina,647,1,Def,3,LSB
9940,9940,3602,4,779,Argentina,647,1,Def,2,CB
9941,9941,5513,1,779,Argentina,647,1,Def,1,RSB
9942,9942,5503,18,779,Argentina,647,2,Mid,5,CM
9943,9943,2995,15,779,Argentina,647,2,Mid,6,LSM
9944,9944,3237,22,779,Argentina,647,3,Fw,7,FW
9945,9945,5506,14,779,Argentina,647,2,Mid,5,CM
9946,9946,5513,1,779,Argentina,648,1,Def,1,RSB
9947,9947,5506,14,779,Argentina,648,2,Mid,5,CM
9948,9948,3090,2,779,Argentina,648,1,Def,2,CB
9949,9949,3659,0,779,Argentina,648,0,GK,0,GK
9950,9950,3602,4,779,Argentina,648,1,Def,2,CB
9951,9951,5510,12,779,Argentina,648,2,Mid,5,CM
9952,9952,5503,18,779,Argentina,648,2,Mid,5,CM
9953,9953,5507,5,779,Argentina,648,1,Def,3,LSB
9954,9954,2995,15,779,Argentina,648,2,Mid,6,LSM
9955,9955,5499,11,779,Argentina,648,2,Mid,4,RSM
9956,9956,3237,22,779,Argentina,648,3,Fw,7,FW
9957,9957,3090,2,779,Argentina,649,1,Def,2,CB
9958,9958,5506,14,779,Argentina,649,2,Mid,5,CM
9959,9959,5499,11,779,Argentina,649,2,Mid,4,RSM
9960,9960,5503,18,779,Argentina,649,2,Mid,5,CM
9961,9961,2995,15,779,Argentina,649,2,Mid,6,LSM
9962,9962,5510,12,779,Argentina,649,2,Mid,5,CM
9963,9963,5507,5,779,Argentina,649,1,Def,3,LSB
9964,9964,3602,4,779,Argentina,649,1,Def,2,CB
9965,9965,3237,22,779,Argentina,649,3,Fw,7,FW
9966,9966,5513,1,779,Argentina,649,1,Def,1,RSB
9967,9967,3659,0,779,Argentina,649,0,GK,0,GK
9968,9968,3720,11,793,Iceland,650,2,Mid,4,RSM
9969,9969,3944,24,793,Iceland,650,3,Fw,7,FW
9970,9970,5514,22,793,Iceland,650,3,Fw,7,FW
9971,9971,5501,5,793,Iceland,650,1,Def,3,LSB
9972,9972,5509,15,793,Iceland,650,2,Mid,6,LSM
9973,9973,5506,14,779,Argentina,650,2,Mid,5,CM
9974,9974,5513,1,779,Argentina,650,1,Def,1,RSB
9975,9975,5510,12,779,Argentina,650,2,Mid,5,CM
9976,9976,5507,5,779,Argentina,650,1,Def,3,LSB
9977,9977,5499,11,779,Argentina,650,2,Mid,4,RSM
9978,9978,3090,2,779,Argentina,650,1,Def,2,CB
9979,9979,3659,0,779,Argentina,650,0,GK,0,GK
9980,9980,3602,4,779,Argentina,650,1,Def,2,CB
9981,9981,2995,15,779,Argentina,650,2,Mid,6,LSM
9982,9982,5503,18,779,Argentina,650,2,Mid,5,CM
9983,9983,3237,22,779,Argentina,650,3,Fw,7,FW
9984,9984,5498,0,793,Iceland,651,0,GK,0,GK
9985,9985,5514,22,793,Iceland,651,3,Fw,7,FW
9986,9986,5515,8,793,Iceland,651,1,Def,4,RSM
9987,9987,5512,10,793,Iceland,651,1,Def,6,LSM
9988,9988,5509,15,793,Iceland,651,2,Mid,6,LSM
9989,9989,5505,2,793,Iceland,651,1,Def,2,CB
9990,9990,3602,4,779,Argentina,651,1,Def,2,CB
9991,9991,5506,14,779,Argentina,651,2,Mid,5,CM
9992,9992,5513,1,779,Argentina,651,1,Def,1,RSB
9993,9993,5503,18,779,Argentina,651,2,Mid,5,CM
9994,9994,3090,2,779,Argentina,651,1,Def,2,CB
9995,9995,3659,0,779,Argentina,651,0,GK,0,GK
9996,9996,5507,5,779,Argentina,651,1,Def,3,LSB
9997,9997,5499,11,779,Argentina,651,2,Mid,4,RSM
9998,9998,3237,22,779,Argentina,651,3,Fw,7,FW
9999,9999,5510,12,779,Argentina,651,2,Mid,5,CM
10000,10000,2995,15,779,Argentina,651,2,Mid,6,LSM
10001,10001,3090,2,779,Argentina,652,1,Def,2,CB
10002,10002,3237,22,779,Argentina,652,3,Fw,7,FW
10003,10003,5507,5,779,Argentina,652,1,Def,3,LSB
10004,10004,5510,12,779,Argentina,652,2,Mid,5,CM
10005,10005,5506,14,779,Argentina,652,2,Mid,5,CM
10006,10006,5503,18,779,Argentina,652,2,Mid,5,CM
10007,10007,5499,11,779,Argentina,652,2,Mid,4,RSM
10008,10008,3659,0,779,Argentina,652,0,GK,0,GK
10009,10009,5513,1,779,Argentina,652,1,Def,1,RSB
10010,10010,3602,4,779,Argentina,652,1,Def,2,CB
10011,10011,2995,15,779,Argentina,652,2,Mid,6,LSM
10012,10012,3090,2,779,Argentina,653,1,Def,2,CB
10013,10013,3602,4,779,Argentina,653,1,Def,2,CB
10014,10014,5510,12,779,Argentina,653,2,Mid,5,CM
10015,10015,5506,14,779,Argentina,653,2,Mid,5,CM
10016,10016,5513,1,779,Argentina,653,1,Def,1,RSB
10017,10017,5503,18,779,Argentina,653,2,Mid,5,CM
10018,10018,5507,5,779,Argentina,653,1,Def,3,LSB
10019,10019,2995,15,779,Argentina,653,2,Mid,6,LSM
10020,10020,5499,11,779,Argentina,653,2,Mid,4,RSM
10021,10021,3237,22,779,Argentina,653,3,Fw,7,FW
10022,10022,3659,0,779,Argentina,653,0,GK,0,GK
10023,10023,5498,0,793,Iceland,654,0,GK,0,GK
10024,10024,5511,4,793,Iceland,654,1,Def,2,CB
10025,10025,5514,22,793,Iceland,654,3,Fw,7,FW
10026,10026,3944,24,793,Iceland,654,3,Fw,7,FW
10027,10027,5501,5,793,Iceland,654,1,Def,3,LSB
10028,10028,5512,10,793,Iceland,654,1,Def,6,LSM
10029,10029,5515,8,793,Iceland,654,1,Def,4,RSM
10030,10030,5509,15,793,Iceland,654,2,Mid,6,LSM
10031,10031,5505,2,793,Iceland,654,1,Def,2,CB
10032,10032,3720,11,793,Iceland,654,2,Mid,4,RSM
10033,10033,5508,1,793,Iceland,654,1,Def,1,RSB
10034,10034,3659,0,779,Argentina,654,0,GK,0,GK
10035,10035,5506,14,779,Argentina,654,2,Mid,5,CM
10036,10036,5510,12,779,Argentina,654,2,Mid,5,CM
10037,10037,5507,5,779,Argentina,654,1,Def,3,LSB
10038,10038,5503,18,779,Argentina,654,2,Mid,5,CM
10039,10039,3237,22,779,Argentina,654,3,Fw,7,FW
10040,10040,3237,22,779,Argentina,655,3,Fw,7,FW
10041,10041,5506,14,779,Argentina,655,2,Mid,5,CM
10042,10042,5513,1,779,Argentina,655,1,Def,1,RSB
10043,10043,3602,4,779,Argentina,655,1,Def,2,CB
10044,10044,3090,2,779,Argentina,655,1,Def,2,CB
10045,10045,5510,12,779,Argentina,655,2,Mid,5,CM
10046,10046,5507,5,779,Argentina,655,1,Def,3,LSB
10047,10047,5503,18,779,Argentina,655,2,Mid,5,CM
10048,10048,2995,15,779,Argentina,655,2,Mid,6,LSM
10049,10049,5501,5,793,Iceland,655,1,Def,3,LSB
10050,10050,5514,22,793,Iceland,655,3,Fw,7,FW
10051,10051,3720,11,793,Iceland,655,2,Mid,4,RSM
10052,10052,3944,24,793,Iceland,655,3,Fw,7,FW
10053,10053,5509,15,793,Iceland,655,2,Mid,6,LSM
10054,10054,5511,4,793,Iceland,656,1,Def,2,CB
10055,10055,5505,2,793,Iceland,656,1,Def,2,CB
10056,10056,5508,1,793,Iceland,656,1,Def,1,RSB
10057,10057,3720,11,793,Iceland,656,2,Mid,4,RSM
10058,10058,5515,8,793,Iceland,656,1,Def,4,RSM
10059,10059,5514,22,793,Iceland,656,3,Fw,7,FW
10060,10060,3090,2,779,Argentina,656,1,Def,2,CB
10061,10061,3602,4,779,Argentina,656,1,Def,2,CB
10062,10062,5507,5,779,Argentina,656,1,Def,3,LSB
10063,10063,5510,12,779,Argentina,656,2,Mid,5,CM
10064,10064,3237,22,779,Argentina,656,3,Fw,7,FW
10065,10065,5506,14,779,Argentina,656,2,Mid,5,CM
10066,10066,5503,18,779,Argentina,656,2,Mid,5,CM
10067,10067,2995,15,779,Argentina,656,2,Mid,6,LSM
10068,10068,5513,1,779,Argentina,656,1,Def,1,RSB
10069,10069,5499,11,779,Argentina,656,2,Mid,4,RSM
10070,10070,5504,12,779,Argentina,656,2,Mid,5,CM
10071,10071,5512,10,793,Iceland,657,1,Def,6,LSM
10072,10072,5515,8,793,Iceland,657,1,Def,4,RSM
10073,10073,3944,24,793,Iceland,657,3,Fw,7,FW
10074,10074,5509,15,793,Iceland,657,2,Mid,6,LSM
10075,10075,5498,0,793,Iceland,657,0,GK,0,GK
10076,10076,5501,5,793,Iceland,657,1,Def,3,LSB
10077,10077,5505,2,793,Iceland,657,1,Def,2,CB
10078,10078,5506,9,779,Argentina,657,1,Def,5,CM
10079,10079,5503,17,779,Argentina,657,2,Mid,4,RSM
10080,10080,5499,12,779,Argentina,657,2,Mid,5,CM
10081,10081,5504,14,779,Argentina,657,2,Mid,5,CM
10082,10082,2995,19,779,Argentina,657,2,Mid,6,LSM
10083,10083,5507,5,779,Argentina,657,1,Def,3,LSB
10084,10084,5513,1,779,Argentina,657,1,Def,1,RSB
10085,10085,3090,2,779,Argentina,657,1,Def,2,CB
10086,10086,3659,0,779,Argentina,657,0,GK,0,GK
10087,10087,3602,4,779,Argentina,657,1,Def,2,CB
10088,10088,3237,22,779,Argentina,657,3,Fw,7,FW
10089,10089,3659,0,779,Argentina,658,0,GK,0,GK
10090,10090,3602,4,779,Argentina,658,1,Def,2,CB
10091,10091,5506,9,779,Argentina,658,1,Def,5,CM
10092,10092,5503,17,779,Argentina,658,2,Mid,4,RSM
10093,10093,5504,14,779,Argentina,658,2,Mid,5,CM
10094,10094,5499,12,779,Argentina,658,2,Mid,5,CM
10095,10095,3090,2,779,Argentina,658,1,Def,2,CB
10096,10096,5507,5,779,Argentina,658,1,Def,3,LSB
10097,10097,5513,1,779,Argentina,658,1,Def,1,RSB
10098,10098,3237,22,779,Argentina,658,3,Fw,7,FW
10099,10099,2995,19,779,Argentina,658,2,Mid,6,LSM
10100,10100,5502,11,793,Iceland,659,2,Mid,4,RSM
10101,10101,3944,24,793,Iceland,659,3,Fw,7,FW
10102,10102,5505,2,793,Iceland,659,1,Def,2,CB
10103,10103,5508,1,793,Iceland,659,1,Def,1,RSB
10104,10104,5514,22,793,Iceland,659,3,Fw,7,FW
10105,10105,3602,4,779,Argentina,659,1,Def,2,CB
10106,10106,5506,9,779,Argentina,659,1,Def,5,CM
10107,10107,3090,2,779,Argentina,659,1,Def,2,CB
10108,10108,5504,14,779,Argentina,659,2,Mid,5,CM
10109,10109,5513,1,779,Argentina,659,1,Def,1,RSB
10110,10110,5499,12,779,Argentina,659,2,Mid,5,CM
10111,10111,5503,17,779,Argentina,659,2,Mid,4,RSM
10112,10112,5496,19,779,Argentina,659,2,Mid,6,LSM
10113,10113,5507,5,779,Argentina,659,1,Def,3,LSB
10114,10114,5505,2,793,Iceland,660,1,Def,2,CB
10115,10115,5514,22,793,Iceland,660,3,Fw,7,FW
10116,10116,5502,11,793,Iceland,660,2,Mid,4,RSM
10117,10117,5509,8,793,Iceland,660,1,Def,4,RSM
10118,10118,5495,15,793,Iceland,660,2,Mid,6,LSM
10119,10119,5501,5,793,Iceland,660,1,Def,3,LSB
10120,10120,5512,10,793,Iceland,660,1,Def,6,LSM
10121,10121,5498,0,793,Iceland,660,0,GK,0,GK
10122,10122,3090,2,779,Argentina,660,1,Def,2,CB
10123,10123,5513,1,779,Argentina,660,1,Def,1,RSB
10124,10124,5499,12,779,Argentina,660,2,Mid,5,CM
10125,10125,3602,4,779,Argentina,660,1,Def,2,CB
10126,10126,5504,14,779,Argentina,660,2,Mid,5,CM
10127,10127,5496,19,779,Argentina,660,2,Mid,6,LSM
10128,10128,5506,9,779,Argentina,660,1,Def,5,CM
10129,10129,5507,5,779,Argentina,660,1,Def,3,LSB
10130,10130,5503,17,779,Argentina,660,2,Mid,4,RSM
10131,10131,3090,2,779,Argentina,661,1,Def,2,CB
10132,10132,5497,21,779,Argentina,661,3,Fw,7,FW
10133,10133,5506,10,779,Argentina,661,1,Def,6,LSM
10134,10134,5504,8,779,Argentina,661,1,Def,4,RSM
10135,10135,5513,1,779,Argentina,661,1,Def,1,RSB
10136,10136,3602,4,779,Argentina,661,1,Def,2,CB
10137,10137,5496,19,779,Argentina,661,2,Mid,6,LSM
10138,10138,3237,23,779,Argentina,661,3,Fw,7,FW
10139,10139,5503,17,779,Argentina,661,2,Mid,4,RSM
10140,10140,5507,5,779,Argentina,661,1,Def,3,LSB
10141,10141,5507,5,779,Argentina,662,1,Def,3,LSB
10142,10142,3659,0,779,Argentina,662,0,GK,0,GK
10143,10143,3602,4,779,Argentina,662,1,Def,2,CB
10144,10144,5504,8,779,Argentina,662,1,Def,4,RSM
10145,10145,3090,2,779,Argentina,662,1,Def,2,CB
10146,10146,5513,1,779,Argentina,662,1,Def,1,RSB
10147,10147,5497,21,779,Argentina,662,3,Fw,7,FW
10148,10148,5496,19,779,Argentina,662,2,Mid,6,LSM
10149,10149,5503,17,779,Argentina,662,2,Mid,4,RSM
10150,10150,5506,10,779,Argentina,662,1,Def,6,LSM
10151,10151,3237,23,779,Argentina,662,3,Fw,7,FW
10152,10152,5201,4,772,Spain,662,1,Def,2,CB
10153,10153,5198,22,772,Spain,662,3,Fw,7,FW
10154,10154,4926,15,772,Spain,662,2,Mid,6,LSM
10155,10155,5211,5,772,Spain,662,1,Def,3,LSB
10156,10156,5203,10,772,Spain,662,1,Def,6,LSM
10157,10157,5213,2,772,Spain,662,1,Def,2,CB
10158,10158,5202,1,772,Spain,662,1,Def,1,RSB
10159,10159,5199,8,772,Spain,662,1,Def,4,RSM
10160,10160,5719,11,772,Spain,662,2,Mid,4,RSM
10161,10161,5201,4,772,Spain,663,1,Def,2,CB
10162,10162,5203,10,772,Spain,663,1,Def,6,LSM
10163,10163,5213,2,772,Spain,663,1,Def,2,CB
10164,10164,5202,1,772,Spain,663,1,Def,1,RSB
10165,10165,4926,15,772,Spain,663,2,Mid,6,LSM
10166,10166,5198,22,772,Spain,663,3,Fw,7,FW
10167,10167,5199,8,772,Spain,663,1,Def,4,RSM
10168,10168,3064,18,772,Spain,663,2,Mid,5,CM
10169,10169,5211,5,772,Spain,663,1,Def,3,LSB
10170,10170,5170,11,796,Russia,663,2,Mid,4,RSM
10171,10171,5179,12,796,Russia,663,2,Mid,5,CM
10172,10172,5195,22,796,Russia,663,3,Fw,7,FW
10173,10173,5177,23,796,Russia,663,3,Fw,7,FW
10174,10174,5193,15,796,Russia,663,2,Mid,6,LSM
10175,10175,5677,4,796,Russia,663,1,Def,2,CB
10176,10176,5174,3,796,Russia,663,1,Def,2,CB
10177,10177,5182,21,796,Russia,663,3,Fw,7,FW
10178,10178,5201,4,772,Spain,664,1,Def,2,CB
10179,10179,4926,15,772,Spain,664,2,Mid,6,LSM
10180,10180,5202,1,772,Spain,664,1,Def,1,RSB
10181,10181,5719,11,772,Spain,664,2,Mid,4,RSM
10182,10182,5203,10,772,Spain,664,1,Def,6,LSM
10183,10183,5213,2,772,Spain,664,1,Def,2,CB
10184,10184,5211,5,772,Spain,664,1,Def,3,LSB
10185,10185,5199,8,772,Spain,664,1,Def,4,RSM
10186,10186,5198,22,772,Spain,664,3,Fw,7,FW
10187,10187,3064,18,772,Spain,664,2,Mid,5,CM
10188,10188,5201,4,772,Spain,665,1,Def,2,CB
10189,10189,5203,10,772,Spain,665,1,Def,6,LSM
10190,10190,5719,11,772,Spain,665,2,Mid,4,RSM
10191,10191,3064,18,772,Spain,665,2,Mid,5,CM
10192,10192,5211,5,772,Spain,665,1,Def,3,LSB
10193,10193,4926,15,772,Spain,665,2,Mid,6,LSM
10194,10194,5202,1,772,Spain,665,1,Def,1,RSB
10195,10195,5175,2,796,Russia,665,1,Def,2,CB
10196,10196,5170,11,796,Russia,665,2,Mid,4,RSM
10197,10197,5182,21,796,Russia,665,3,Fw,7,FW
10198,10198,5195,22,796,Russia,665,3,Fw,7,FW
10199,10199,5199,8,772,Spain,665,1,Def,4,RSM
10200,10200,3064,18,772,Spain,666,2,Mid,5,CM
10201,10201,5211,5,772,Spain,666,1,Def,3,LSB
10202,10202,4926,15,772,Spain,666,2,Mid,6,LSM
10203,10203,5199,8,772,Spain,666,1,Def,4,RSM
10204,10204,5203,10,772,Spain,666,1,Def,6,LSM
10205,10205,5202,1,772,Spain,666,1,Def,1,RSB
10206,10206,5213,2,772,Spain,666,1,Def,2,CB
10207,10207,5201,4,772,Spain,666,1,Def,2,CB
10208,10208,5198,22,772,Spain,666,3,Fw,7,FW
10209,10209,5719,11,772,Spain,666,2,Mid,4,RSM
10210,10210,5170,11,796,Russia,667,2,Mid,4,RSM
10211,10211,5195,22,796,Russia,667,3,Fw,7,FW
10212,10212,5179,12,796,Russia,667,2,Mid,5,CM
10213,10213,5193,15,796,Russia,667,2,Mid,6,LSM
10214,10214,5171,14,796,Russia,667,2,Mid,5,CM
10215,10215,5174,3,796,Russia,667,1,Def,2,CB
10216,10216,5182,21,796,Russia,667,3,Fw,7,FW
10217,10217,5201,4,772,Spain,667,1,Def,2,CB
10218,10218,5213,2,772,Spain,667,1,Def,2,CB
10219,10219,5203,10,772,Spain,667,1,Def,6,LSM
10220,10220,5202,1,772,Spain,667,1,Def,1,RSB
10221,10221,5199,8,772,Spain,667,1,Def,4,RSM
10222,10222,5211,5,772,Spain,667,1,Def,3,LSB
10223,10223,3333,0,772,Spain,667,0,GK,0,GK
10224,10224,5719,11,772,Spain,667,2,Mid,4,RSM
10225,10225,4926,15,772,Spain,667,2,Mid,6,LSM
10226,10226,5172,0,796,Russia,668,0,GK,0,GK
10227,10227,5195,22,796,Russia,668,3,Fw,7,FW
10228,10228,5182,21,796,Russia,668,3,Fw,7,FW
10229,10229,5175,2,796,Russia,668,1,Def,2,CB
10230,10230,5179,12,796,Russia,668,2,Mid,5,CM
10231,10231,5177,23,796,Russia,668,3,Fw,7,FW
10232,10232,3064,18,772,Spain,668,2,Mid,5,CM
10233,10233,4926,15,772,Spain,668,2,Mid,6,LSM
10234,10234,5201,4,772,Spain,668,1,Def,2,CB
10235,10235,5199,8,772,Spain,668,1,Def,4,RSM
10236,10236,5203,10,772,Spain,668,1,Def,6,LSM
10237,10237,5202,1,772,Spain,668,1,Def,1,RSB
10238,10238,5213,2,772,Spain,668,1,Def,2,CB
10239,10239,5211,5,772,Spain,668,1,Def,3,LSB
10240,10240,5174,3,796,Russia,668,1,Def,2,CB
10241,10241,5193,15,796,Russia,668,2,Mid,6,LSM
10242,10242,5677,4,796,Russia,668,1,Def,2,CB
10243,10243,5170,11,796,Russia,668,2,Mid,4,RSM
10244,10244,5174,3,796,Russia,669,1,Def,2,CB
10245,10245,5195,22,796,Russia,669,3,Fw,7,FW
10246,10246,5171,14,796,Russia,669,2,Mid,5,CM
10247,10247,5193,15,796,Russia,669,2,Mid,6,LSM
10248,10248,5177,23,796,Russia,669,3,Fw,7,FW
10249,10249,5182,21,796,Russia,669,3,Fw,7,FW
10250,10250,5198,22,772,Spain,669,3,Fw,7,FW
10251,10251,4926,15,772,Spain,669,2,Mid,6,LSM
10252,10252,5201,4,772,Spain,669,1,Def,2,CB
10253,10253,5202,1,772,Spain,669,1,Def,1,RSB
10254,10254,5213,2,772,Spain,669,1,Def,2,CB
10255,10255,3064,18,772,Spain,669,2,Mid,5,CM
10256,10256,5203,10,772,Spain,669,1,Def,6,LSM
10257,10257,5211,5,772,Spain,669,1,Def,3,LSB
10258,10258,5199,8,772,Spain,669,1,Def,4,RSM
10259,10259,3333,0,772,Spain,669,0,GK,0,GK
10260,10260,5719,11,772,Spain,669,2,Mid,4,RSM
10261,10261,5170,11,796,Russia,669,2,Mid,4,RSM
10262,10262,5175,2,796,Russia,669,1,Def,2,CB
10263,10263,5179,12,796,Russia,669,2,Mid,5,CM
10264,10264,5211,5,772,Spain,670,1,Def,3,LSB
10265,10265,4926,15,772,Spain,670,2,Mid,6,LSM
10266,10266,5202,1,772,Spain,670,1,Def,1,RSB
10267,10267,5719,11,772,Spain,670,2,Mid,4,RSM
10268,10268,5213,2,772,Spain,670,1,Def,2,CB
10269,10269,5203,10,772,Spain,670,1,Def,6,LSM
10270,10270,5199,8,772,Spain,670,1,Def,4,RSM
10271,10271,5201,4,772,Spain,670,1,Def,2,CB
10272,10272,3064,18,772,Spain,670,2,Mid,5,CM
10273,10273,3333,0,772,Spain,670,0,GK,0,GK
10274,10274,5198,22,772,Spain,670,3,Fw,7,FW
10275,10275,5170,11,796,Russia,671,2,Mid,4,RSM
10276,10276,5172,0,796,Russia,671,0,GK,0,GK
10277,10277,5193,15,796,Russia,671,2,Mid,6,LSM
10278,10278,5195,22,796,Russia,671,3,Fw,7,FW
10279,10279,5177,23,796,Russia,671,3,Fw,7,FW
10280,10280,5171,14,796,Russia,671,2,Mid,5,CM
10281,10281,5213,2,772,Spain,671,1,Def,2,CB
10282,10282,5199,8,772,Spain,671,1,Def,4,RSM
10283,10283,5211,5,772,Spain,671,1,Def,3,LSB
10284,10284,5719,11,772,Spain,671,2,Mid,4,RSM
10285,10285,5201,4,772,Spain,671,1,Def,2,CB
10286,10286,3064,18,772,Spain,671,2,Mid,5,CM
10287,10287,5198,22,772,Spain,671,3,Fw,7,FW
10288,10288,5174,3,796,Russia,671,1,Def,2,CB
10289,10289,5677,4,796,Russia,671,1,Def,2,CB
10290,10290,5182,21,796,Russia,671,3,Fw,7,FW
10291,10291,5175,2,796,Russia,671,1,Def,2,CB
10292,10292,5179,12,796,Russia,671,2,Mid,5,CM
10293,10293,5199,8,772,Spain,672,1,Def,4,RSM
10294,10294,5201,4,772,Spain,672,1,Def,2,CB
10295,10295,4926,15,772,Spain,672,2,Mid,6,LSM
10296,10296,5211,5,772,Spain,672,1,Def,3,LSB
10297,10297,5213,2,772,Spain,672,1,Def,2,CB
10298,10298,3064,18,772,Spain,672,2,Mid,5,CM
10299,10299,5202,1,772,Spain,672,1,Def,1,RSB
10300,10300,5198,22,772,Spain,672,3,Fw,7,FW
10301,10301,5203,10,772,Spain,672,1,Def,6,LSM
10302,10302,3333,0,772,Spain,672,0,GK,0,GK
10303,10303,5211,5,772,Spain,673,1,Def,3,LSB
10304,10304,4926,15,772,Spain,673,2,Mid,6,LSM
10305,10305,5201,4,772,Spain,673,1,Def,2,CB
10306,10306,5213,2,772,Spain,673,1,Def,2,CB
10307,10307,5199,8,772,Spain,673,1,Def,4,RSM
10308,10308,3064,18,772,Spain,673,2,Mid,5,CM
10309,10309,5198,22,772,Spain,673,3,Fw,7,FW
10310,10310,5203,10,772,Spain,673,1,Def,6,LSM
10311,10311,5202,1,772,Spain,673,1,Def,1,RSB
10312,10312,5719,11,772,Spain,673,2,Mid,4,RSM
10313,10313,5677,15,796,Russia,673,2,Mid,6,LSM
10314,10314,5171,11,796,Russia,673,2,Mid,4,RSM
10315,10315,5175,2,796,Russia,673,1,Def,2,CB
10316,10316,5174,4,796,Russia,673,1,Def,2,CB
10317,10317,5170,1,796,Russia,673,1,Def,1,RSB
10318,10318,5182,14,796,Russia,673,2,Mid,5,CM
10319,10319,5179,9,796,Russia,673,1,Def,5,CM
10320,10320,5195,24,796,Russia,673,3,Fw,7,FW
10321,10321,5202,1,772,Spain,674,1,Def,1,RSB
10322,10322,5201,4,772,Spain,674,1,Def,2,CB
10323,10323,5211,5,772,Spain,674,1,Def,3,LSB
10324,10324,4926,15,772,Spain,674,2,Mid,6,LSM
10325,10325,5213,2,772,Spain,674,1,Def,2,CB
10326,10326,5719,11,772,Spain,674,2,Mid,4,RSM
10327,10327,5199,8,772,Spain,674,1,Def,4,RSM
10328,10328,5198,22,772,Spain,674,3,Fw,7,FW
10329,10329,3333,0,772,Spain,674,0,GK,0,GK
10330,10330,3064,18,772,Spain,674,2,Mid,5,CM
10331,10331,5203,10,772,Spain,674,1,Def,6,LSM
10332,10332,5211,5,772,Spain,675,1,Def,3,LSB
10333,10333,5199,8,772,Spain,675,1,Def,4,RSM
10334,10334,5203,10,772,Spain,675,1,Def,6,LSM
10335,10335,3064,18,772,Spain,675,2,Mid,5,CM
10336,10336,5719,11,772,Spain,675,2,Mid,4,RSM
10337,10337,4926,15,772,Spain,675,2,Mid,6,LSM
10338,10338,5201,4,772,Spain,675,1,Def,2,CB
10339,10339,5202,1,772,Spain,675,1,Def,1,RSB
10340,10340,5198,22,772,Spain,675,3,Fw,7,FW
10341,10341,5170,1,796,Russia,675,1,Def,1,RSB
10342,10342,5195,24,796,Russia,675,3,Fw,7,FW
10343,10343,5677,15,796,Russia,675,2,Mid,6,LSM
10344,10344,5171,11,796,Russia,675,2,Mid,4,RSM
10345,10345,5182,14,796,Russia,675,2,Mid,5,CM
10346,10346,5175,2,796,Russia,675,1,Def,2,CB
10347,10347,5174,4,796,Russia,675,1,Def,2,CB
10348,10348,5179,9,796,Russia,675,1,Def,5,CM
10349,10349,6353,5,796,Russia,675,1,Def,3,LSB
10350,10350,3333,0,772,Spain,675,0,GK,0,GK
10351,10351,5213,2,772,Spain,675,1,Def,2,CB
10352,10352,5203,10,772,Spain,676,1,Def,6,LSM
10353,10353,5201,4,772,Spain,676,1,Def,2,CB
10354,10354,5199,8,772,Spain,676,1,Def,4,RSM
10355,10355,5213,2,772,Spain,676,1,Def,2,CB
10356,10356,5719,11,772,Spain,676,2,Mid,4,RSM
10357,10357,5211,5,772,Spain,676,1,Def,3,LSB
10358,10358,5202,1,772,Spain,676,1,Def,1,RSB
10359,10359,4926,15,772,Spain,676,2,Mid,6,LSM
10360,10360,3333,0,772,Spain,676,0,GK,0,GK
10361,10361,5198,22,772,Spain,676,3,Fw,7,FW
10362,10362,6353,5,796,Russia,676,1,Def,3,LSB
10363,10363,5194,24,796,Russia,676,3,Fw,7,FW
10364,10364,5177,12,796,Russia,676,2,Mid,5,CM
10365,10365,5170,1,796,Russia,676,1,Def,1,RSB
10366,10366,5171,11,796,Russia,676,2,Mid,4,RSM
10367,10367,5199,8,772,Spain,677,1,Def,4,RSM
10368,10368,5213,2,772,Spain,677,1,Def,2,CB
10369,10369,5203,10,772,Spain,677,1,Def,6,LSM
10370,10370,4926,15,772,Spain,677,2,Mid,6,LSM
10371,10371,5202,1,772,Spain,677,1,Def,1,RSB
10372,10372,5201,4,772,Spain,677,1,Def,2,CB
10373,10373,5211,5,772,Spain,677,1,Def,3,LSB
10374,10374,5216,18,772,Spain,677,2,Mid,5,CM
