,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
7992,7992,3289,22,782,Belgium,529,3,Fw,7,FW
7993,7993,3621,19,782,Belgium,529,2,Mid,6,LSM
7994,7994,5642,14,782,Belgium,529,2,Mid,5,CM
7995,7995,3101,3,782,Belgium,529,1,Def,2,CB
7996,7996,5633,7,782,Belgium,529,1,Def,3,LSB
7997,7997,5690,5,778,Japan,529,1,Def,3,LSB
7998,7998,5682,4,778,Japan,529,1,Def,2,CB
7999,7999,5684,18,778,Japan,529,2,Mid,5,CM
8000,8000,3077,4,782,Belgium,530,1,Def,2,CB
8001,8001,3289,22,782,Belgium,530,3,Fw,7,FW
8002,8002,5630,17,782,Belgium,530,2,Mid,4,RSM
8003,8003,5642,14,782,Belgium,530,2,Mid,5,CM
8004,8004,3176,6,782,Belgium,530,1,Def,1,RSB
8005,8005,3089,12,782,Belgium,530,2,Mid,5,CM
8006,8006,20005,2,782,Belgium,530,1,Def,2,CB
8007,8007,5633,7,782,Belgium,530,1,Def,3,LSB
8008,8008,3621,19,782,Belgium,530,2,Mid,6,LSM
8009,8009,3101,3,782,Belgium,530,1,Def,2,CB
8010,8010,20005,2,782,Belgium,531,1,Def,2,CB
8011,8011,5633,7,782,Belgium,531,1,Def,3,LSB
8012,8012,3621,19,782,Belgium,531,2,Mid,6,LSM
8013,8013,3289,22,782,Belgium,531,3,Fw,7,FW
8014,8014,3089,12,782,Belgium,531,2,Mid,5,CM
8015,8015,5642,14,782,Belgium,531,2,Mid,5,CM
8016,8016,5630,17,782,Belgium,531,2,Mid,4,RSM
8017,8017,3101,3,782,Belgium,531,1,Def,2,CB
8018,8018,3077,4,782,Belgium,531,1,Def,2,CB
8019,8019,3176,6,782,Belgium,531,1,Def,1,RSB
8020,8020,5690,5,778,Japan,531,1,Def,3,LSB
8021,8021,5684,18,778,Japan,531,2,Mid,5,CM
8022,8022,5681,8,778,Japan,531,1,Def,4,RSM
8023,8023,3530,1,778,Japan,531,1,Def,1,RSB
8024,8024,5697,16,778,Japan,531,2,Mid,4,RSM
8025,8025,3300,2,778,Japan,531,1,Def,2,CB
8026,8026,5682,4,778,Japan,531,1,Def,2,CB
8027,8027,5687,20,778,Japan,531,2,Mid,6,LSM
8028,8028,5679,22,778,Japan,531,3,Fw,7,FW
8029,8029,5693,10,778,Japan,531,1,Def,6,LSM
8030,8030,3300,2,778,Japan,532,1,Def,2,CB
8031,8031,5693,10,778,Japan,532,1,Def,6,LSM
8032,8032,5682,4,778,Japan,532,1,Def,2,CB
8033,8033,5684,18,778,Japan,532,2,Mid,5,CM
8034,8034,5687,20,778,Japan,532,2,Mid,6,LSM
8035,8035,5690,5,778,Japan,532,1,Def,3,LSB
8036,8036,3530,1,778,Japan,532,1,Def,1,RSB
8037,8037,5697,16,778,Japan,532,2,Mid,4,RSM
8038,8038,5679,22,778,Japan,532,3,Fw,7,FW
8039,8039,5642,14,782,Belgium,532,2,Mid,5,CM
8040,8040,3077,4,782,Belgium,532,1,Def,2,CB
8041,8041,20005,2,782,Belgium,532,1,Def,2,CB
8042,8042,3101,3,782,Belgium,532,1,Def,2,CB
8043,8043,5633,7,782,Belgium,532,1,Def,3,LSB
8044,8044,3289,22,782,Belgium,532,3,Fw,7,FW
8045,8045,3089,12,782,Belgium,532,2,Mid,5,CM
8046,8046,5681,8,778,Japan,532,1,Def,4,RSM
8047,8047,20005,2,782,Belgium,533,1,Def,2,CB
8048,8048,3509,0,782,Belgium,533,0,GK,0,GK
8049,8049,3077,4,782,Belgium,533,1,Def,2,CB
8050,8050,3621,19,782,Belgium,533,2,Mid,6,LSM
8051,8051,3289,22,782,Belgium,533,3,Fw,7,FW
8052,8052,5693,10,778,Japan,533,1,Def,6,LSM
8053,8053,3300,2,778,Japan,533,1,Def,2,CB
8054,8054,3530,1,778,Japan,533,1,Def,1,RSB
8055,8055,5684,18,778,Japan,533,2,Mid,5,CM
8056,8056,5679,22,778,Japan,533,3,Fw,7,FW
8057,8057,5690,5,778,Japan,533,1,Def,3,LSB
8058,8058,5682,4,778,Japan,533,1,Def,2,CB
8059,8059,5687,20,778,Japan,533,2,Mid,6,LSM
8060,8060,3101,3,782,Belgium,533,1,Def,2,CB
8061,8061,5642,14,782,Belgium,533,2,Mid,5,CM
8062,8062,5633,7,782,Belgium,533,1,Def,3,LSB
8063,8063,3089,12,782,Belgium,533,2,Mid,5,CM
8064,8064,5630,17,782,Belgium,533,2,Mid,4,RSM
8065,8065,3300,2,778,Japan,534,1,Def,2,CB
8066,8066,3175,0,778,Japan,534,0,GK,0,GK
8067,8067,5681,8,778,Japan,534,1,Def,4,RSM
8068,8068,5693,10,778,Japan,534,1,Def,6,LSM
8069,8069,5687,20,778,Japan,534,2,Mid,6,LSM
8070,8070,5690,5,778,Japan,534,1,Def,3,LSB
8071,8071,5682,4,778,Japan,534,1,Def,2,CB
8072,8072,3530,1,778,Japan,534,1,Def,1,RSB
8073,8073,5630,17,782,Belgium,534,2,Mid,4,RSM
8074,8074,3621,19,782,Belgium,534,2,Mid,6,LSM
8075,8075,3089,12,782,Belgium,534,2,Mid,5,CM
8076,8076,5642,14,782,Belgium,534,2,Mid,5,CM
8077,8077,20005,2,782,Belgium,534,1,Def,2,CB
8078,8078,3176,6,782,Belgium,534,1,Def,1,RSB
8079,8079,5679,22,778,Japan,534,3,Fw,7,FW
8080,8080,3621,19,782,Belgium,535,2,Mid,6,LSM
8081,8081,3289,22,782,Belgium,535,3,Fw,7,FW
8082,8082,3089,12,782,Belgium,535,2,Mid,5,CM
8083,8083,3077,4,782,Belgium,535,1,Def,2,CB
8084,8084,5642,14,782,Belgium,535,2,Mid,5,CM
8085,8085,3176,6,782,Belgium,535,1,Def,1,RSB
8086,8086,20005,2,782,Belgium,535,1,Def,2,CB
8087,8087,3101,3,782,Belgium,535,1,Def,2,CB
8088,8088,5633,7,782,Belgium,535,1,Def,3,LSB
8089,8089,5630,17,782,Belgium,535,2,Mid,4,RSM
8090,8090,5679,22,778,Japan,536,3,Fw,7,FW
8091,8091,5693,10,778,Japan,536,1,Def,6,LSM
8092,8092,5697,16,778,Japan,536,2,Mid,4,RSM
8093,8093,3530,1,778,Japan,536,1,Def,1,RSB
8094,8094,5684,18,778,Japan,536,2,Mid,5,CM
8095,8095,5687,20,778,Japan,536,2,Mid,6,LSM
8096,8096,5690,5,778,Japan,536,1,Def,3,LSB
8097,8097,5642,14,782,Belgium,536,2,Mid,5,CM
8098,8098,20005,2,782,Belgium,536,1,Def,2,CB
8099,8099,3101,3,782,Belgium,536,1,Def,2,CB
8100,8100,3077,4,782,Belgium,536,1,Def,2,CB
8101,8101,5633,7,782,Belgium,536,1,Def,3,LSB
8102,8102,3621,19,782,Belgium,536,2,Mid,6,LSM
8103,8103,5630,17,782,Belgium,536,2,Mid,4,RSM
8104,8104,3289,22,782,Belgium,536,3,Fw,7,FW
8105,8105,5682,4,778,Japan,536,1,Def,2,CB
8106,8106,5681,8,778,Japan,536,1,Def,4,RSM
8107,8107,3509,0,782,Belgium,537,0,GK,0,GK
8108,8108,3077,4,782,Belgium,537,1,Def,2,CB
8109,8109,5630,17,782,Belgium,537,2,Mid,4,RSM
8110,8110,3089,12,782,Belgium,537,2,Mid,5,CM
8111,8111,20005,2,782,Belgium,537,1,Def,2,CB
8112,8112,3101,3,782,Belgium,537,1,Def,2,CB
8113,8113,5633,7,782,Belgium,537,1,Def,3,LSB
8114,8114,5687,20,778,Japan,537,2,Mid,6,LSM
8115,8115,5682,4,778,Japan,537,1,Def,2,CB
8116,8116,5681,8,778,Japan,537,1,Def,4,RSM
8117,8117,5684,18,778,Japan,537,2,Mid,5,CM
8118,8118,5679,22,778,Japan,537,3,Fw,7,FW
8119,8119,3530,1,778,Japan,537,1,Def,1,RSB
8120,8120,5697,16,778,Japan,537,2,Mid,4,RSM
8121,8121,5642,14,782,Belgium,537,2,Mid,5,CM
8122,8122,3176,6,782,Belgium,537,1,Def,1,RSB
8123,8123,3289,22,782,Belgium,537,3,Fw,7,FW
8124,8124,5681,8,778,Japan,538,1,Def,4,RSM
8125,8125,5697,16,778,Japan,538,2,Mid,4,RSM
8126,8126,5690,5,778,Japan,538,1,Def,3,LSB
8127,8127,5687,20,778,Japan,538,2,Mid,6,LSM
8128,8128,5693,10,778,Japan,538,1,Def,6,LSM
8129,8129,3530,1,778,Japan,538,1,Def,1,RSB
8130,8130,3300,2,778,Japan,538,1,Def,2,CB
8131,8131,5684,18,778,Japan,538,2,Mid,5,CM
8132,8132,5679,22,778,Japan,538,3,Fw,7,FW
8133,8133,3101,3,782,Belgium,538,1,Def,2,CB
8134,8134,20005,2,782,Belgium,538,1,Def,2,CB
8135,8135,3176,6,782,Belgium,538,1,Def,1,RSB
8136,8136,3077,4,782,Belgium,538,1,Def,2,CB
8137,8137,5633,7,782,Belgium,538,1,Def,3,LSB
8138,8138,5630,17,782,Belgium,538,2,Mid,4,RSM
8139,8139,5642,14,782,Belgium,538,2,Mid,5,CM
8140,8140,3289,22,782,Belgium,538,3,Fw,7,FW
8141,8141,3089,12,782,Belgium,538,2,Mid,5,CM
8142,8142,3621,19,782,Belgium,538,2,Mid,6,LSM
8143,8143,3509,0,782,Belgium,538,0,GK,0,GK
8144,8144,3175,0,778,Japan,539,0,GK,0,GK
8145,8145,5679,22,778,Japan,539,3,Fw,7,FW
8146,8146,5697,16,778,Japan,539,2,Mid,4,RSM
8147,8147,5684,18,778,Japan,539,2,Mid,5,CM
8148,8148,3530,1,778,Japan,539,1,Def,1,RSB
8149,8149,5693,10,778,Japan,539,1,Def,6,LSM
8150,8150,3077,4,782,Belgium,539,1,Def,2,CB
8151,8151,3509,0,782,Belgium,539,0,GK,0,GK
8152,8152,20005,2,782,Belgium,539,1,Def,2,CB
8153,8153,3101,3,782,Belgium,539,1,Def,2,CB
8154,8154,3621,19,782,Belgium,539,2,Mid,6,LSM
8155,8155,5690,5,778,Japan,539,1,Def,3,LSB
8156,8156,5687,20,778,Japan,539,2,Mid,6,LSM
8157,8157,5682,4,778,Japan,539,1,Def,2,CB
8158,8158,3101,3,782,Belgium,540,1,Def,2,CB
8159,8159,5633,7,782,Belgium,540,1,Def,3,LSB
8160,8160,3077,4,782,Belgium,540,1,Def,2,CB
8161,8161,3621,19,782,Belgium,540,2,Mid,6,LSM
8162,8162,3509,0,782,Belgium,540,0,GK,0,GK
8163,8163,20005,2,782,Belgium,540,1,Def,2,CB
8164,8164,5642,14,782,Belgium,540,2,Mid,5,CM
8165,8165,3176,6,782,Belgium,540,1,Def,1,RSB
8166,8166,3289,22,782,Belgium,540,3,Fw,7,FW
8167,8167,5630,17,782,Belgium,540,2,Mid,4,RSM
8168,8168,3089,12,782,Belgium,540,2,Mid,5,CM
8169,8169,5684,18,778,Japan,540,2,Mid,5,CM
8170,8170,5679,22,778,Japan,540,3,Fw,7,FW
8171,8171,5697,16,778,Japan,540,2,Mid,4,RSM
8172,8172,5681,8,778,Japan,540,1,Def,4,RSM
8173,8173,5682,4,778,Japan,540,1,Def,2,CB
8174,8174,3530,1,778,Japan,540,1,Def,1,RSB
8175,8175,3077,4,782,Belgium,541,1,Def,2,CB
8176,8176,4831,7,782,Belgium,541,1,Def,3,LSB
8177,8177,5642,14,782,Belgium,541,2,Mid,5,CM
8178,8178,3176,6,782,Belgium,541,1,Def,1,RSB
8179,8179,3296,17,782,Belgium,541,2,Mid,4,RSM
8180,8180,3621,19,782,Belgium,541,2,Mid,6,LSM
8181,8181,3101,3,782,Belgium,541,1,Def,2,CB
8182,8182,20005,2,782,Belgium,541,1,Def,2,CB
8183,8183,3530,1,778,Japan,541,1,Def,1,RSB
8184,8184,5681,8,778,Japan,541,1,Def,4,RSM
8185,8185,3300,2,778,Japan,541,1,Def,2,CB
8186,8186,5690,5,778,Japan,541,1,Def,3,LSB
8187,8187,5684,18,778,Japan,541,2,Mid,5,CM
8188,8188,3621,19,782,Belgium,542,2,Mid,6,LSM
8189,8189,3289,22,782,Belgium,542,3,Fw,7,FW
8190,8190,20005,2,782,Belgium,542,1,Def,2,CB
8191,8191,3296,17,782,Belgium,542,2,Mid,4,RSM
8192,8192,3176,6,782,Belgium,542,1,Def,1,RSB
8193,8193,3089,12,782,Belgium,542,2,Mid,5,CM
8194,8194,4831,7,782,Belgium,542,1,Def,3,LSB
8195,8195,5684,18,778,Japan,542,2,Mid,5,CM
8196,8196,5681,8,778,Japan,542,1,Def,4,RSM
8197,8197,5690,5,778,Japan,542,1,Def,3,LSB
8198,8198,5687,20,778,Japan,542,2,Mid,6,LSM
8199,8199,5693,10,778,Japan,542,1,Def,6,LSM
8200,8200,3300,2,778,Japan,542,1,Def,2,CB
8201,8201,3077,4,782,Belgium,542,1,Def,2,CB
8202,8202,3101,3,782,Belgium,542,1,Def,2,CB
8203,8203,5684,18,778,Japan,543,2,Mid,5,CM
8204,8204,5687,20,778,Japan,543,2,Mid,6,LSM
8205,8205,3300,2,778,Japan,543,1,Def,2,CB
8206,8206,5690,5,778,Japan,543,1,Def,3,LSB
8207,8207,5693,10,778,Japan,543,1,Def,6,LSM
8208,8208,3175,0,778,Japan,543,0,GK,0,GK
8209,8209,5679,22,778,Japan,543,3,Fw,7,FW
8210,8210,4831,7,782,Belgium,543,1,Def,3,LSB
8211,8211,3089,12,782,Belgium,543,2,Mid,5,CM
8212,8212,3621,19,782,Belgium,543,2,Mid,6,LSM
8213,8213,5642,14,782,Belgium,543,2,Mid,5,CM
8214,8214,3296,17,782,Belgium,543,2,Mid,4,RSM
8215,8215,5682,4,778,Japan,543,1,Def,2,CB
8216,8216,3509,0,782,Belgium,544,0,GK,0,GK
8217,8217,20005,2,782,Belgium,544,1,Def,2,CB
8218,8218,5642,14,782,Belgium,544,2,Mid,5,CM
8219,8219,3101,3,782,Belgium,544,1,Def,2,CB
8220,8220,3077,4,782,Belgium,544,1,Def,2,CB
8221,8221,3621,19,782,Belgium,544,2,Mid,6,LSM
8222,8222,3296,17,782,Belgium,544,2,Mid,4,RSM
8223,8223,3176,6,782,Belgium,544,1,Def,1,RSB
8224,8224,5693,10,778,Japan,544,1,Def,6,LSM
8225,8225,5690,5,778,Japan,544,1,Def,3,LSB
8226,8226,5681,8,778,Japan,544,1,Def,4,RSM
8227,8227,5687,20,778,Japan,544,2,Mid,6,LSM
8228,8228,3530,1,778,Japan,544,1,Def,1,RSB
8229,8229,5679,22,778,Japan,544,3,Fw,7,FW
8230,8230,5684,18,778,Japan,544,2,Mid,5,CM
8231,8231,3089,12,782,Belgium,544,2,Mid,5,CM
8232,8232,4831,7,782,Belgium,544,1,Def,3,LSB
8233,8233,3289,22,782,Belgium,544,3,Fw,7,FW
8234,8234,3077,4,782,Belgium,545,1,Def,2,CB
8235,8235,3621,19,782,Belgium,545,2,Mid,6,LSM
8236,8236,4831,7,782,Belgium,545,1,Def,3,LSB
8237,8237,5642,14,782,Belgium,545,2,Mid,5,CM
8238,8238,3089,12,782,Belgium,545,2,Mid,5,CM
8239,8239,20005,2,782,Belgium,545,1,Def,2,CB
8240,8240,3176,6,782,Belgium,545,1,Def,1,RSB
8241,8241,3101,3,782,Belgium,545,1,Def,2,CB
8242,8242,3296,17,782,Belgium,545,2,Mid,4,RSM
8243,8243,5684,18,778,Japan,545,2,Mid,5,CM
8244,8244,5679,22,778,Japan,545,3,Fw,7,FW
8245,8245,5694,10,778,Japan,545,1,Def,6,LSM
8246,8246,3300,2,778,Japan,545,1,Def,2,CB
8247,8247,5683,16,778,Japan,545,2,Mid,4,RSM
8248,8248,3530,1,778,Japan,545,1,Def,1,RSB
8249,8249,5682,4,778,Japan,546,1,Def,2,CB
8250,8250,3530,1,778,Japan,546,1,Def,1,RSB
8251,8251,3300,2,778,Japan,546,1,Def,2,CB
8252,8252,5683,16,778,Japan,546,2,Mid,4,RSM
8253,8253,5681,8,778,Japan,546,1,Def,4,RSM
8254,8254,5684,18,778,Japan,546,2,Mid,5,CM
8255,8255,5690,5,778,Japan,546,1,Def,3,LSB
8256,8256,5694,10,778,Japan,546,1,Def,6,LSM
8257,8257,5687,20,778,Japan,546,2,Mid,6,LSM
8258,8258,3101,3,782,Belgium,546,1,Def,2,CB
8259,8259,3089,12,782,Belgium,546,2,Mid,5,CM
8260,8260,5642,14,782,Belgium,546,2,Mid,5,CM
8261,8261,3176,6,782,Belgium,546,1,Def,1,RSB
8262,8262,3289,22,782,Belgium,546,3,Fw,7,FW
8263,8263,3621,19,782,Belgium,546,2,Mid,6,LSM
8264,8264,3077,4,782,Belgium,546,1,Def,2,CB
8265,8265,3509,0,782,Belgium,546,0,GK,0,GK
8266,8266,4831,7,782,Belgium,546,1,Def,3,LSB
8267,8267,3296,17,782,Belgium,546,2,Mid,4,RSM
8268,8268,3300,2,778,Japan,547,1,Def,2,CB
8269,8269,5690,5,778,Japan,547,1,Def,3,LSB
8270,8270,5687,20,778,Japan,547,2,Mid,6,LSM
8271,8271,5694,10,778,Japan,547,1,Def,6,LSM
8272,8272,5684,18,778,Japan,547,2,Mid,5,CM
8273,8273,5681,8,778,Japan,547,1,Def,4,RSM
8274,8274,5682,4,778,Japan,547,1,Def,2,CB
8275,8275,5679,22,778,Japan,547,3,Fw,7,FW
8276,8276,5472,22,785,Croatia,547,3,Fw,7,FW
8277,8277,5469,9,785,Croatia,547,1,Def,5,CM
8278,8278,5457,5,785,Croatia,547,1,Def,3,LSB
8279,8279,5468,4,785,Croatia,547,1,Def,2,CB
8280,8280,3471,2,785,Croatia,547,1,Def,2,CB
8281,8281,5461,1,785,Croatia,547,1,Def,1,RSB
8282,8282,5465,11,785,Croatia,547,2,Mid,4,RSM
8283,8283,5470,14,785,Croatia,547,2,Mid,5,CM
8284,8284,5503,17,779,Argentina,548,2,Mid,4,RSM
8285,8285,5499,19,779,Argentina,548,2,Mid,6,LSM
8286,8286,5506,14,779,Argentina,548,2,Mid,5,CM
8287,8287,3090,3,779,Argentina,548,1,Def,2,CB
8288,8288,5513,11,779,Argentina,548,2,Mid,4,RSM
8289,8289,5742,2,779,Argentina,548,1,Def,2,CB
8290,8290,5507,4,779,Argentina,548,1,Def,2,CB
8291,8291,19597,15,779,Argentina,548,2,Mid,6,LSM
8292,8292,3237,22,779,Argentina,548,3,Fw,7,FW
8293,8293,5741,12,779,Argentina,548,2,Mid,5,CM
8294,8294,3444,0,785,Croatia,548,0,GK,0,GK
8295,8295,5469,9,785,Croatia,548,1,Def,5,CM
8296,8296,3471,2,785,Croatia,548,1,Def,2,CB
8297,8297,5461,1,785,Croatia,548,1,Def,1,RSB
8298,8298,5468,4,785,Croatia,548,1,Def,2,CB
8299,8299,5457,5,785,Croatia,548,1,Def,3,LSB
8300,8300,5465,11,785,Croatia,548,2,Mid,4,RSM
8301,8301,5499,19,779,Argentina,549,2,Mid,6,LSM
8302,8302,5507,4,779,Argentina,549,1,Def,2,CB
8303,8303,3090,3,779,Argentina,549,1,Def,2,CB
8304,8304,5742,2,779,Argentina,549,1,Def,2,CB
8305,8305,3659,0,779,Argentina,549,0,GK,0,GK
8306,8306,5461,1,785,Croatia,549,1,Def,1,RSB
8307,8307,5469,9,785,Croatia,549,1,Def,5,CM
8308,8308,5457,5,785,Croatia,549,1,Def,3,LSB
8309,8309,5470,14,785,Croatia,549,2,Mid,5,CM
8310,8310,5474,15,785,Croatia,549,2,Mid,6,LSM
8311,8311,5468,4,785,Croatia,549,1,Def,2,CB
8312,8312,3471,2,785,Croatia,549,1,Def,2,CB
8313,8313,3444,0,785,Croatia,549,0,GK,0,GK
8314,8314,5463,12,785,Croatia,549,2,Mid,5,CM
8315,8315,5472,22,785,Croatia,549,3,Fw,7,FW
8316,8316,5465,11,785,Croatia,549,2,Mid,4,RSM
8317,8317,5742,2,779,Argentina,550,1,Def,2,CB
8318,8318,3659,0,779,Argentina,550,0,GK,0,GK
8319,8319,5507,4,779,Argentina,550,1,Def,2,CB
8320,8320,3090,3,779,Argentina,550,1,Def,2,CB
8321,8321,5499,19,779,Argentina,550,2,Mid,6,LSM
8322,8322,5469,9,785,Croatia,550,1,Def,5,CM
8323,8323,5463,12,785,Croatia,550,2,Mid,5,CM
8324,8324,3471,2,785,Croatia,550,1,Def,2,CB
8325,8325,3444,0,785,Croatia,550,0,GK,0,GK
8326,8326,5461,1,785,Croatia,550,1,Def,1,RSB
8327,8327,5465,11,785,Croatia,550,2,Mid,4,RSM
8328,8328,5506,9,779,Argentina,550,1,Def,5,CM
8329,8329,5741,13,779,Argentina,550,2,Mid,5,CM
8330,8330,5503,17,779,Argentina,550,2,Mid,4,RSM
8331,8331,5461,1,785,Croatia,551,1,Def,1,RSB
8332,8332,5463,12,785,Croatia,551,2,Mid,5,CM
8333,8333,3471,2,785,Croatia,551,1,Def,2,CB
8334,8334,5468,4,785,Croatia,551,1,Def,2,CB
8335,8335,5457,5,785,Croatia,551,1,Def,3,LSB
8336,8336,5472,22,785,Croatia,551,3,Fw,7,FW
8337,8337,5469,9,785,Croatia,551,1,Def,5,CM
8338,8338,19597,15,779,Argentina,551,2,Mid,6,LSM
8339,8339,5507,4,779,Argentina,551,1,Def,2,CB
8340,8340,3090,3,779,Argentina,551,1,Def,2,CB
8341,8341,3659,0,779,Argentina,551,0,GK,0,GK
8342,8342,5506,9,779,Argentina,551,1,Def,5,CM
8343,8343,5742,2,779,Argentina,551,1,Def,2,CB
8344,8344,5503,17,779,Argentina,551,2,Mid,4,RSM
8345,8345,5513,11,779,Argentina,551,2,Mid,4,RSM
8346,8346,3237,22,779,Argentina,551,3,Fw,7,FW
8347,8347,5468,4,785,Croatia,552,1,Def,2,CB
8348,8348,5469,9,785,Croatia,552,1,Def,5,CM
8349,8349,5461,1,785,Croatia,552,1,Def,1,RSB
8350,8350,5465,11,785,Croatia,552,2,Mid,4,RSM
8351,8351,5474,15,785,Croatia,552,2,Mid,6,LSM
8352,8352,5470,14,785,Croatia,552,2,Mid,5,CM
8353,8353,3471,2,785,Croatia,552,1,Def,2,CB
8354,8354,3444,0,785,Croatia,552,0,GK,0,GK
8355,8355,5513,11,779,Argentina,552,2,Mid,4,RSM
8356,8356,3090,3,779,Argentina,552,1,Def,2,CB
8357,8357,5507,4,779,Argentina,552,1,Def,2,CB
8358,8358,3659,0,779,Argentina,552,0,GK,0,GK
8359,8359,19597,15,779,Argentina,552,2,Mid,6,LSM
8360,8360,3237,22,779,Argentina,552,3,Fw,7,FW
8361,8361,5499,19,779,Argentina,552,2,Mid,6,LSM
8362,8362,5503,17,779,Argentina,552,2,Mid,4,RSM
8363,8363,5742,2,779,Argentina,553,1,Def,2,CB
8364,8364,5503,17,779,Argentina,553,2,Mid,4,RSM
8365,8365,3090,3,779,Argentina,553,1,Def,2,CB
8366,8366,5507,4,779,Argentina,553,1,Def,2,CB
8367,8367,19597,15,779,Argentina,553,2,Mid,6,LSM
8368,8368,3237,22,779,Argentina,553,3,Fw,7,FW
8369,8369,5463,12,785,Croatia,553,2,Mid,5,CM
8370,8370,5461,1,785,Croatia,553,1,Def,1,RSB
8371,8371,5474,15,785,Croatia,553,2,Mid,6,LSM
8372,8372,3471,2,785,Croatia,553,1,Def,2,CB
8373,8373,5472,22,785,Croatia,553,3,Fw,7,FW
8374,8374,3444,0,785,Croatia,553,0,GK,0,GK
8375,8375,5468,4,785,Croatia,553,1,Def,2,CB
8376,8376,5457,5,785,Croatia,553,1,Def,3,LSB
8377,8377,5741,13,779,Argentina,553,2,Mid,5,CM
8378,8378,5513,11,779,Argentina,553,2,Mid,4,RSM
8379,8379,5499,19,779,Argentina,553,2,Mid,6,LSM
8380,8380,5507,4,779,Argentina,554,1,Def,2,CB
8381,8381,5741,13,779,Argentina,554,2,Mid,5,CM
8382,8382,5506,9,779,Argentina,554,1,Def,5,CM
8383,8383,5503,17,779,Argentina,554,2,Mid,4,RSM
8384,8384,19597,15,779,Argentina,554,2,Mid,6,LSM
8385,8385,5499,19,779,Argentina,554,2,Mid,6,LSM
8386,8386,5742,2,779,Argentina,554,1,Def,2,CB
8387,8387,3444,0,785,Croatia,554,0,GK,0,GK
8388,8388,5469,9,785,Croatia,554,1,Def,5,CM
8389,8389,3471,2,785,Croatia,554,1,Def,2,CB
8390,8390,5463,12,785,Croatia,554,2,Mid,5,CM
8391,8391,5468,4,785,Croatia,554,1,Def,2,CB
8392,8392,5465,11,785,Croatia,554,2,Mid,4,RSM
8393,8393,5513,11,779,Argentina,554,2,Mid,4,RSM
8394,8394,3090,3,779,Argentina,554,1,Def,2,CB
8395,8395,3090,3,779,Argentina,555,1,Def,2,CB
8396,8396,5742,2,779,Argentina,555,1,Def,2,CB
8397,8397,5741,13,779,Argentina,555,2,Mid,5,CM
8398,8398,5507,4,779,Argentina,555,1,Def,2,CB
8399,8399,5506,9,779,Argentina,555,1,Def,5,CM
8400,8400,5499,19,779,Argentina,555,2,Mid,6,LSM
8401,8401,19597,15,779,Argentina,555,2,Mid,6,LSM
8402,8402,5513,11,779,Argentina,555,2,Mid,4,RSM
8403,8403,5503,17,779,Argentina,555,2,Mid,4,RSM
8404,8404,5469,9,785,Croatia,555,1,Def,5,CM
8405,8405,3444,0,785,Croatia,555,0,GK,0,GK
8406,8406,5468,4,785,Croatia,555,1,Def,2,CB
8407,8407,5474,15,785,Croatia,555,2,Mid,6,LSM
8408,8408,5461,1,785,Croatia,555,1,Def,1,RSB
8409,8409,5472,22,785,Croatia,555,3,Fw,7,FW
8410,8410,3659,0,779,Argentina,555,0,GK,0,GK
8411,8411,3237,22,779,Argentina,556,3,Fw,7,FW
8412,8412,5506,9,779,Argentina,556,1,Def,5,CM
8413,8413,5741,13,779,Argentina,556,2,Mid,5,CM
8414,8414,3090,3,779,Argentina,556,1,Def,2,CB
8415,8415,5507,4,779,Argentina,556,1,Def,2,CB
8416,8416,5469,9,785,Croatia,556,1,Def,5,CM
8417,8417,5470,14,785,Croatia,556,2,Mid,5,CM
8418,8418,5457,5,785,Croatia,556,1,Def,3,LSB
8419,8419,5465,11,785,Croatia,556,2,Mid,4,RSM
8420,8420,5472,22,785,Croatia,556,3,Fw,7,FW
8421,8421,19597,15,779,Argentina,556,2,Mid,6,LSM
8422,8422,5742,2,779,Argentina,556,1,Def,2,CB
8423,8423,3237,22,779,Argentina,557,3,Fw,7,FW
8424,8424,5503,17,779,Argentina,557,2,Mid,4,RSM
8425,8425,5499,19,779,Argentina,557,2,Mid,6,LSM
8426,8426,5507,4,779,Argentina,557,1,Def,2,CB
8427,8427,3090,3,779,Argentina,557,1,Def,2,CB
8428,8428,5742,2,779,Argentina,557,1,Def,2,CB
8429,8429,5506,9,779,Argentina,557,1,Def,5,CM
8430,8430,19597,15,779,Argentina,557,2,Mid,6,LSM
8431,8431,5741,13,779,Argentina,557,2,Mid,5,CM
8432,8432,3471,2,785,Croatia,557,1,Def,2,CB
8433,8433,5469,9,785,Croatia,557,1,Def,5,CM
8434,8434,5461,1,785,Croatia,557,1,Def,1,RSB
8435,8435,5472,22,785,Croatia,557,3,Fw,7,FW
8436,8436,5463,12,785,Croatia,557,2,Mid,5,CM
8437,8437,5474,15,785,Croatia,557,2,Mid,6,LSM
8438,8438,5506,9,779,Argentina,558,1,Def,5,CM
8439,8439,5513,11,779,Argentina,558,2,Mid,4,RSM
8440,8440,5742,2,779,Argentina,558,1,Def,2,CB
8441,8441,5503,17,779,Argentina,558,2,Mid,4,RSM
8442,8442,5507,4,779,Argentina,558,1,Def,2,CB
8443,8443,3659,0,779,Argentina,558,0,GK,0,GK
8444,8444,5741,13,779,Argentina,558,2,Mid,5,CM
8445,8445,5497,22,779,Argentina,558,3,Fw,7,FW
8446,8446,3471,2,785,Croatia,558,1,Def,2,CB
8447,8447,5470,14,785,Croatia,558,2,Mid,5,CM
