,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
4113,4113,5203,10,772,Spain,249,1,Def,6,LSM
4114,4114,5213,2,772,Spain,249,1,Def,2,CB
4115,4115,5201,4,772,Spain,249,1,Def,2,CB
4116,4116,4926,15,772,Spain,249,2,Mid,6,LSM
4117,4117,5211,5,772,Spain,249,1,Def,3,LSB
4118,4118,5202,1,772,Spain,249,1,Def,1,RSB
4119,4119,3064,18,772,Spain,249,2,Mid,5,CM
4120,4120,5198,22,772,Spain,249,3,Fw,7,FW
4121,4121,5199,8,772,Spain,249,1,Def,4,RSM
4122,4122,5719,11,772,Spain,249,2,Mid,4,RSM
4123,4123,5174,3,796,Russia,249,1,Def,2,CB
4124,4124,5195,22,796,Russia,249,3,Fw,7,FW
4125,4125,5171,14,796,Russia,249,2,Mid,5,CM
4126,4126,5182,21,796,Russia,249,3,Fw,7,FW
4127,4127,5170,11,796,Russia,249,2,Mid,4,RSM
4128,4128,5175,2,796,Russia,249,1,Def,2,CB
4129,4129,5179,12,796,Russia,249,2,Mid,5,CM
4130,4130,5198,22,772,Spain,250,3,Fw,7,FW
4131,4131,5211,5,772,Spain,250,1,Def,3,LSB
4132,4132,5203,10,772,Spain,250,1,Def,6,LSM
4133,4133,5213,2,772,Spain,250,1,Def,2,CB
4134,4134,5202,1,772,Spain,250,1,Def,1,RSB
4135,4135,5199,8,772,Spain,250,1,Def,4,RSM
4136,4136,4926,15,772,Spain,250,2,Mid,6,LSM
4137,4137,3064,18,772,Spain,250,2,Mid,5,CM
4138,4138,5719,11,772,Spain,250,2,Mid,4,RSM
4139,4139,5201,4,772,Spain,250,1,Def,2,CB
4140,4140,3333,0,772,Spain,250,0,GK,0,GK
4141,4141,5170,1,796,Russia,251,1,Def,1,RSB
4142,4142,5195,24,796,Russia,251,3,Fw,7,FW
4143,4143,5677,15,796,Russia,251,2,Mid,6,LSM
4144,4144,5171,11,796,Russia,251,2,Mid,4,RSM
4145,4145,5182,14,796,Russia,251,2,Mid,5,CM
4146,4146,5175,2,796,Russia,251,1,Def,2,CB
4147,4147,5174,4,796,Russia,251,1,Def,2,CB
4148,4148,5179,9,796,Russia,251,1,Def,5,CM
4149,4149,6353,5,796,Russia,251,1,Def,3,LSB
4150,4150,5203,10,772,Spain,251,1,Def,6,LSM
4151,4151,5201,4,772,Spain,251,1,Def,2,CB
4152,4152,5199,8,772,Spain,251,1,Def,4,RSM
4153,4153,5213,2,772,Spain,251,1,Def,2,CB
4154,4154,5719,11,772,Spain,251,2,Mid,4,RSM
4155,4155,5211,5,772,Spain,251,1,Def,3,LSB
4156,4156,5202,1,772,Spain,251,1,Def,1,RSB
4157,4157,4926,15,772,Spain,251,2,Mid,6,LSM
4158,4158,5721,1,772,Spain,251,1,Def,1,RSB
4159,4159,5216,18,772,Spain,251,2,Mid,5,CM
4160,4160,5217,22,772,Spain,251,3,Fw,7,FW
4161,4161,5203,10,772,Spain,252,1,Def,6,LSM
4162,4162,5201,4,772,Spain,252,1,Def,2,CB
4163,4163,5199,8,772,Spain,252,1,Def,4,RSM
4164,4164,5721,1,772,Spain,252,1,Def,1,RSB
4165,4165,5217,22,772,Spain,252,3,Fw,7,FW
4166,4166,5216,18,772,Spain,252,2,Mid,5,CM
4167,4167,5211,5,772,Spain,252,1,Def,3,LSB
4168,4168,5213,2,772,Spain,252,1,Def,2,CB
4169,4169,5719,11,772,Spain,252,2,Mid,4,RSM
4170,4170,4926,15,772,Spain,252,2,Mid,6,LSM
4171,4171,3333,0,772,Spain,252,0,GK,0,GK
4172,4172,5213,2,772,Spain,253,1,Def,2,CB
4173,4173,5719,11,772,Spain,253,2,Mid,4,RSM
4174,4174,5216,18,772,Spain,253,2,Mid,5,CM
4175,4175,5217,22,772,Spain,253,3,Fw,7,FW
4176,4176,5211,5,772,Spain,253,1,Def,3,LSB
4177,4177,5721,1,772,Spain,253,1,Def,1,RSB
4178,4178,5199,8,772,Spain,253,1,Def,4,RSM
4179,4179,5201,4,772,Spain,253,1,Def,2,CB
4180,4180,4926,15,772,Spain,253,2,Mid,6,LSM
4181,4181,5718,11,772,Spain,253,2,Mid,4,RSM
4182,4182,5203,10,772,Spain,253,1,Def,6,LSM
4183,4183,3333,0,772,Spain,253,0,GK,0,GK
4184,4184,5642,14,782,Belgium,254,2,Mid,5,CM
4185,4185,5639,3,782,Belgium,254,1,Def,2,CB
4186,4186,20005,1,782,Belgium,254,1,Def,1,RSB
4187,4187,5630,16,782,Belgium,254,2,Mid,4,RSM
4188,4188,3289,22,782,Belgium,254,3,Fw,7,FW
4189,4189,3621,20,782,Belgium,254,2,Mid,6,LSM
4190,4190,5633,15,782,Belgium,254,2,Mid,6,LSM
4191,4191,3077,4,782,Belgium,254,1,Def,2,CB
4192,4192,3089,12,782,Belgium,254,2,Mid,5,CM
4193,4193,5650,12,777,Tunisia,254,2,Mid,5,CM
4194,4194,5654,16,777,Tunisia,254,2,Mid,4,RSM
4195,4195,5656,2,777,Tunisia,254,1,Def,2,CB
4196,4196,5655,1,777,Tunisia,254,1,Def,1,RSB
4197,4197,3767,9,777,Tunisia,254,1,Def,5,CM
4198,4198,5651,4,777,Tunisia,254,1,Def,2,CB
4199,4199,5647,5,777,Tunisia,254,1,Def,3,LSB
4200,4200,2974,14,777,Tunisia,254,2,Mid,5,CM
4201,4201,3196,22,777,Tunisia,254,3,Fw,7,FW
4202,4202,5649,23,777,Tunisia,254,3,Fw,7,FW
4203,4203,5936,1,777,Tunisia,254,1,Def,1,RSB
4204,4204,5647,5,777,Tunisia,255,1,Def,3,LSB
4205,4205,3767,9,777,Tunisia,255,1,Def,5,CM
4206,4206,5650,12,777,Tunisia,255,2,Mid,5,CM
4207,4207,2974,14,777,Tunisia,255,2,Mid,5,CM
4208,4208,5936,1,777,Tunisia,255,1,Def,1,RSB
4209,4209,5649,16,777,Tunisia,255,2,Mid,4,RSM
4210,4210,3196,22,777,Tunisia,255,3,Fw,7,FW
4211,4211,3089,12,782,Belgium,255,2,Mid,5,CM
4212,4212,3621,20,782,Belgium,255,2,Mid,6,LSM
4213,4213,20005,1,782,Belgium,255,1,Def,1,RSB
4214,4214,5642,14,782,Belgium,255,2,Mid,5,CM
4215,4215,3077,4,782,Belgium,255,1,Def,2,CB
4216,4216,5630,16,782,Belgium,255,2,Mid,4,RSM
4217,4217,5639,3,782,Belgium,255,1,Def,2,CB
4218,4218,3509,0,782,Belgium,255,0,GK,0,GK
4219,4219,3289,22,782,Belgium,255,3,Fw,7,FW
4220,4220,5633,15,782,Belgium,255,2,Mid,6,LSM
4221,4221,3621,20,782,Belgium,256,2,Mid,6,LSM
4222,4222,3089,12,782,Belgium,256,2,Mid,5,CM
4223,4223,20005,1,782,Belgium,256,1,Def,1,RSB
4224,4224,3176,11,782,Belgium,256,2,Mid,4,RSM
4225,4225,5639,3,782,Belgium,256,1,Def,2,CB
4226,4226,5642,14,782,Belgium,256,2,Mid,5,CM
4227,4227,3289,22,782,Belgium,256,3,Fw,7,FW
4228,4228,3196,22,777,Tunisia,256,3,Fw,7,FW
4229,4229,2974,14,777,Tunisia,256,2,Mid,5,CM
4230,4230,5650,12,777,Tunisia,256,2,Mid,5,CM
4231,4231,5647,5,777,Tunisia,256,1,Def,3,LSB
4232,4232,5654,20,777,Tunisia,256,2,Mid,6,LSM
4233,4233,5651,4,777,Tunisia,256,1,Def,2,CB
4234,4234,4826,2,777,Tunisia,256,1,Def,2,CB
4235,4235,3767,9,777,Tunisia,256,1,Def,5,CM
4236,4236,5936,1,777,Tunisia,256,1,Def,1,RSB
4237,4237,5649,20,777,Tunisia,256,2,Mid,6,LSM
4238,4238,5630,16,782,Belgium,257,2,Mid,4,RSM
4239,4239,3089,12,782,Belgium,257,2,Mid,5,CM
4240,4240,5639,3,782,Belgium,257,1,Def,2,CB
4241,4241,3077,4,782,Belgium,257,1,Def,2,CB
4242,4242,5633,15,782,Belgium,257,2,Mid,6,LSM
4243,4243,3621,20,782,Belgium,257,2,Mid,6,LSM
4244,4244,5642,14,782,Belgium,257,2,Mid,5,CM
4245,4245,20005,1,782,Belgium,257,1,Def,1,RSB
4246,4246,3176,11,782,Belgium,257,2,Mid,4,RSM
4247,4247,3509,0,782,Belgium,257,0,GK,0,GK
4248,4248,5648,0,777,Tunisia,257,0,GK,0,GK
4249,4249,5647,5,777,Tunisia,257,1,Def,3,LSB
4250,4250,5649,20,777,Tunisia,257,2,Mid,6,LSM
4251,4251,3557,12,777,Tunisia,257,2,Mid,5,CM
4252,4252,3767,9,777,Tunisia,257,1,Def,5,CM
4253,4253,5654,16,777,Tunisia,257,2,Mid,4,RSM
4254,4254,5936,1,777,Tunisia,257,1,Def,1,RSB
4255,4255,3196,22,777,Tunisia,257,3,Fw,7,FW
4256,4256,2974,14,777,Tunisia,257,2,Mid,5,CM
4257,4257,3196,22,777,Tunisia,258,3,Fw,7,FW
4258,4258,5649,20,777,Tunisia,258,2,Mid,6,LSM
4259,4259,3557,12,777,Tunisia,258,2,Mid,5,CM
4260,4260,5936,1,777,Tunisia,258,1,Def,1,RSB
4261,4261,5654,16,777,Tunisia,258,2,Mid,4,RSM
4262,4262,2974,14,777,Tunisia,258,2,Mid,5,CM
4263,4263,3767,9,777,Tunisia,258,1,Def,5,CM
4264,4264,5647,5,777,Tunisia,258,1,Def,3,LSB
4265,4265,5639,3,782,Belgium,258,1,Def,2,CB
4266,4266,3077,4,782,Belgium,258,1,Def,2,CB
4267,4267,5642,12,782,Belgium,258,2,Mid,5,CM
4268,4268,3296,9,782,Belgium,258,1,Def,5,CM
4269,4269,20005,2,782,Belgium,258,1,Def,2,CB
4270,4270,3176,11,782,Belgium,258,2,Mid,4,RSM
4271,4271,5633,15,782,Belgium,258,2,Mid,6,LSM
4272,4272,3457,23,782,Belgium,258,3,Fw,7,FW
4273,4273,5630,21,782,Belgium,258,3,Fw,7,FW
4274,4274,5648,0,777,Tunisia,258,0,GK,0,GK
4275,4275,5651,4,777,Tunisia,258,1,Def,2,CB
4276,4276,4826,2,777,Tunisia,258,1,Def,2,CB
4277,4277,5639,3,782,Belgium,259,1,Def,2,CB
4278,4278,3296,9,782,Belgium,259,1,Def,5,CM
4279,4279,5642,12,782,Belgium,259,2,Mid,5,CM
4280,4280,3089,14,782,Belgium,259,2,Mid,5,CM
4281,4281,3077,4,782,Belgium,259,1,Def,2,CB
4282,4282,20005,2,782,Belgium,259,1,Def,2,CB
4283,4283,3457,23,782,Belgium,259,3,Fw,7,FW
4284,4284,3176,11,782,Belgium,259,2,Mid,4,RSM
4285,4285,5633,15,782,Belgium,259,2,Mid,6,LSM
4286,4286,3509,0,782,Belgium,259,0,GK,0,GK
4287,4287,2954,17,782,Belgium,259,2,Mid,4,RSM
4288,4288,5519,18,784,Peru,260,2,Mid,5,CM
4289,4289,5521,1,784,Peru,260,1,Def,1,RSB
4290,4290,5523,12,784,Peru,260,2,Mid,5,CM
4291,4291,5530,2,784,Peru,260,1,Def,2,CB
4292,4292,5529,14,784,Peru,260,2,Mid,5,CM
4293,4293,5518,5,784,Peru,260,1,Def,3,LSB
4294,4294,5532,4,784,Peru,260,1,Def,2,CB
4295,4295,3632,16,784,Peru,260,2,Mid,4,RSM
4296,4296,5525,20,784,Peru,260,2,Mid,6,LSM
4297,4297,5531,22,784,Peru,260,3,Fw,7,FW
4298,4298,3959,4,776,Denmark,260,1,Def,2,CB
4299,4299,5527,14,776,Denmark,260,2,Mid,5,CM
4300,4300,5524,5,776,Denmark,260,1,Def,3,LSB
4301,4301,5534,2,776,Denmark,260,1,Def,2,CB
4302,4302,5517,12,776,Denmark,260,2,Mid,5,CM
4303,4303,5516,20,776,Denmark,260,2,Mid,6,LSM
4304,4304,5536,16,776,Denmark,260,2,Mid,4,RSM
4305,4305,5528,0,784,Peru,260,0,GK,0,GK
4306,4306,5524,5,776,Denmark,261,1,Def,3,LSB
4307,4307,5527,14,776,Denmark,261,2,Mid,5,CM
4308,4308,3959,4,776,Denmark,261,1,Def,2,CB
4309,4309,5534,2,776,Denmark,261,1,Def,2,CB
4310,4310,5516,20,776,Denmark,261,2,Mid,6,LSM
4311,4311,3043,18,776,Denmark,261,2,Mid,5,CM
4312,4312,5536,16,776,Denmark,261,2,Mid,4,RSM
4313,4313,5522,22,776,Denmark,261,3,Fw,7,FW
4314,4314,5517,12,776,Denmark,261,2,Mid,5,CM
4315,4315,4763,1,776,Denmark,261,1,Def,1,RSB
4316,4316,3815,0,776,Denmark,261,0,GK,0,GK
4317,4317,3815,0,776,Denmark,262,0,GK,0,GK
4318,4318,5524,5,776,Denmark,262,1,Def,3,LSB
4319,4319,5517,12,776,Denmark,262,2,Mid,5,CM
4320,4320,3043,18,776,Denmark,262,2,Mid,5,CM
4321,4321,5534,2,776,Denmark,262,1,Def,2,CB
4322,4322,3959,4,776,Denmark,262,1,Def,2,CB
4323,4323,5527,14,776,Denmark,262,2,Mid,5,CM
4324,4324,4763,1,776,Denmark,262,1,Def,1,RSB
4325,4325,5536,16,776,Denmark,262,2,Mid,4,RSM
4326,4326,5522,22,776,Denmark,262,3,Fw,7,FW
4327,4327,5516,20,776,Denmark,262,2,Mid,6,LSM
4328,4328,5521,1,784,Peru,262,1,Def,1,RSB
4329,4329,5523,12,784,Peru,262,2,Mid,5,CM
4330,4330,5530,2,784,Peru,262,1,Def,2,CB
4331,4331,5531,22,784,Peru,262,3,Fw,7,FW
4332,4332,5519,18,784,Peru,262,2,Mid,5,CM
4333,4333,3632,16,784,Peru,262,2,Mid,4,RSM
4334,4334,5529,14,784,Peru,262,2,Mid,5,CM
4335,4335,5532,4,784,Peru,262,1,Def,2,CB
4336,4336,5525,20,784,Peru,262,2,Mid,6,LSM
4337,4337,5518,5,784,Peru,262,1,Def,3,LSB
4338,4338,4763,1,776,Denmark,263,1,Def,1,RSB
4339,4339,5536,16,776,Denmark,263,2,Mid,4,RSM
4340,4340,5516,20,776,Denmark,263,2,Mid,6,LSM
4341,4341,5534,2,776,Denmark,263,1,Def,2,CB
4342,4342,3959,4,776,Denmark,263,1,Def,2,CB
4343,4343,5527,14,776,Denmark,263,2,Mid,5,CM
4344,4344,3043,18,776,Denmark,263,2,Mid,5,CM
4345,4345,5524,5,776,Denmark,263,1,Def,3,LSB
4346,4346,5520,12,776,Denmark,263,2,Mid,5,CM
4347,4347,3815,0,776,Denmark,263,0,GK,0,GK
4348,4348,5522,22,776,Denmark,263,3,Fw,7,FW
4349,4349,5529,14,784,Peru,263,2,Mid,5,CM
4350,4350,5521,1,784,Peru,263,1,Def,1,RSB
4351,4351,3632,16,784,Peru,263,2,Mid,4,RSM
4352,4352,5523,12,784,Peru,263,2,Mid,5,CM
4353,4353,5530,2,784,Peru,263,1,Def,2,CB
4354,4354,5532,4,784,Peru,263,1,Def,2,CB
4355,4355,5518,5,784,Peru,263,1,Def,3,LSB
4356,4356,5519,18,784,Peru,263,2,Mid,5,CM
4357,4357,5525,20,784,Peru,263,2,Mid,6,LSM
4358,4358,4763,1,776,Denmark,264,1,Def,1,RSB
4359,4359,5522,22,776,Denmark,264,3,Fw,7,FW
4360,4360,5536,16,776,Denmark,264,2,Mid,4,RSM
4361,4361,5516,20,776,Denmark,264,2,Mid,6,LSM
4362,4362,3043,18,776,Denmark,264,2,Mid,5,CM
4363,4363,5527,14,776,Denmark,264,2,Mid,5,CM
4364,4364,5524,5,776,Denmark,264,1,Def,3,LSB
4365,4365,5520,12,776,Denmark,264,2,Mid,5,CM
4366,4366,5534,2,776,Denmark,264,1,Def,2,CB
4367,4367,3959,4,776,Denmark,264,1,Def,2,CB
4368,4368,3815,0,776,Denmark,264,0,GK,0,GK
4369,4369,5525,20,784,Peru,265,2,Mid,6,LSM
4370,4370,5529,14,784,Peru,265,2,Mid,5,CM
4371,4371,5519,18,784,Peru,265,2,Mid,5,CM
4372,4372,5518,5,784,Peru,265,1,Def,3,LSB
4373,4373,5532,4,784,Peru,265,1,Def,2,CB
4374,4374,5530,2,784,Peru,265,1,Def,2,CB
4375,4375,3632,16,784,Peru,265,2,Mid,4,RSM
4376,4376,5521,1,784,Peru,265,1,Def,1,RSB
4377,4377,5523,12,784,Peru,265,2,Mid,5,CM
4378,4378,5528,0,784,Peru,265,0,GK,0,GK
4379,4379,5531,22,784,Peru,265,3,Fw,7,FW
4380,4380,5535,20,784,Peru,265,2,Mid,6,LSM
4381,4381,5518,5,784,Peru,266,1,Def,3,LSB
4382,4382,5529,14,784,Peru,266,2,Mid,5,CM
4383,4383,5519,18,784,Peru,266,2,Mid,5,CM
4384,4384,5532,4,784,Peru,266,1,Def,2,CB
4385,4385,5530,2,784,Peru,266,1,Def,2,CB
4386,4386,3632,16,784,Peru,266,2,Mid,4,RSM
4387,4387,5521,1,784,Peru,266,1,Def,1,RSB
4388,4388,5535,20,784,Peru,266,2,Mid,6,LSM
4389,4389,5531,22,784,Peru,266,3,Fw,7,FW
4390,4390,5523,12,784,Peru,266,2,Mid,5,CM
4391,4391,5526,12,784,Peru,266,2,Mid,5,CM
4392,4392,5529,14,784,Peru,267,2,Mid,5,CM
4393,4393,5518,5,784,Peru,267,1,Def,3,LSB
4394,4394,5519,18,784,Peru,267,2,Mid,5,CM
4395,4395,3632,16,784,Peru,267,2,Mid,4,RSM
4396,4396,5526,12,784,Peru,267,2,Mid,5,CM
4397,4397,5521,1,784,Peru,267,1,Def,1,RSB
4398,4398,5535,20,784,Peru,267,2,Mid,6,LSM
4399,4399,5532,4,784,Peru,267,1,Def,2,CB
4400,4400,5533,22,784,Peru,267,3,Fw,7,FW
4401,4401,5198,22,772,Spain,267,3,Fw,7,FW
4402,4402,5203,13,772,Spain,267,2,Mid,5,CM
4403,4403,5208,11,772,Spain,267,2,Mid,4,RSM
4404,4404,3064,16,772,Spain,267,2,Mid,4,RSM
4405,4405,5201,4,772,Spain,267,1,Def,2,CB
4406,4406,5211,5,772,Spain,267,1,Def,3,LSB
4407,4407,4926,20,772,Spain,267,2,Mid,6,LSM
4408,4408,5216,15,772,Spain,267,2,Mid,6,LSM
4409,4409,5213,2,772,Spain,267,1,Def,2,CB
4410,4410,3333,0,772,Spain,268,0,GK,0,GK
4411,4411,5213,2,772,Spain,268,1,Def,2,CB
4412,4412,5721,1,772,Spain,268,1,Def,1,RSB
4413,4413,5208,11,772,Spain,268,2,Mid,4,RSM
4414,4414,5201,4,772,Spain,268,1,Def,2,CB
4415,4415,5211,5,772,Spain,268,1,Def,3,LSB
4416,4416,5216,15,772,Spain,268,2,Mid,6,LSM
4417,4417,4926,20,772,Spain,268,2,Mid,6,LSM
4418,4418,5203,13,772,Spain,268,2,Mid,5,CM
4419,4419,5198,22,772,Spain,268,3,Fw,7,FW
4420,4420,3064,16,772,Spain,268,2,Mid,4,RSM
4421,4421,5201,4,772,Spain,269,1,Def,2,CB
4422,4422,5721,1,772,Spain,269,1,Def,1,RSB
4423,4423,5213,2,772,Spain,269,1,Def,2,CB
4424,4424,5216,15,772,Spain,269,2,Mid,6,LSM
4425,4425,5211,5,772,Spain,269,1,Def,3,LSB
4426,4426,4926,20,772,Spain,269,2,Mid,6,LSM
4427,4427,5198,22,772,Spain,269,3,Fw,7,FW
4428,4428,5208,11,772,Spain,269,2,Mid,4,RSM
4429,4429,3064,16,772,Spain,269,2,Mid,4,RSM
4430,4430,5221,2,788,Morocco,269,1,Def,2,CB
4431,4431,5237,15,788,Morocco,269,2,Mid,6,LSM
4432,4432,5232,12,788,Morocco,269,2,Mid,5,CM
4433,4433,5242,14,788,Morocco,269,2,Mid,5,CM
4434,4434,5245,5,788,Morocco,269,1,Def,3,LSB
4435,4435,5233,0,788,Morocco,269,0,GK,0,GK
4436,4436,5219,4,788,Morocco,269,1,Def,2,CB
4437,4437,5236,9,788,Morocco,269,1,Def,5,CM
4438,4438,5726,22,788,Morocco,269,3,Fw,7,FW
4439,4439,5203,13,772,Spain,269,2,Mid,5,CM
4440,4440,5203,13,772,Spain,270,2,Mid,5,CM
4441,4441,3064,16,772,Spain,270,2,Mid,4,RSM
4442,4442,5721,1,772,Spain,270,1,Def,1,RSB
4443,4443,5208,11,772,Spain,270,2,Mid,4,RSM
4444,4444,5201,4,772,Spain,270,1,Def,2,CB
4445,4445,4926,20,772,Spain,270,2,Mid,6,LSM
4446,4446,5213,2,772,Spain,270,1,Def,2,CB
4447,4447,5216,15,772,Spain,270,2,Mid,6,LSM
4448,4448,5211,5,772,Spain,270,1,Def,3,LSB
4449,4449,5198,22,772,Spain,270,3,Fw,7,FW
4450,4450,5203,13,772,Spain,271,2,Mid,5,CM
4451,4451,3064,16,772,Spain,271,2,Mid,4,RSM
4452,4452,5208,11,772,Spain,271,2,Mid,4,RSM
4453,4453,5198,22,772,Spain,271,3,Fw,7,FW
4454,4454,5201,4,772,Spain,271,1,Def,2,CB
4455,4455,5211,5,772,Spain,271,1,Def,3,LSB
4456,4456,4926,20,772,Spain,271,2,Mid,6,LSM
4457,4457,5216,15,772,Spain,271,2,Mid,6,LSM
4458,4458,5213,2,772,Spain,271,1,Def,2,CB
4459,4459,5721,1,772,Spain,271,1,Def,1,RSB
4460,4460,5211,5,772,Spain,272,1,Def,3,LSB
4461,4461,5213,2,772,Spain,272,1,Def,2,CB
4462,4462,5721,1,772,Spain,272,1,Def,1,RSB
4463,4463,5201,4,772,Spain,272,1,Def,2,CB
4464,4464,5208,11,772,Spain,272,2,Mid,4,RSM
4465,4465,5198,22,772,Spain,272,3,Fw,7,FW
4466,4466,5203,13,772,Spain,272,2,Mid,5,CM
4467,4467,4926,20,772,Spain,272,2,Mid,6,LSM
4468,4468,5236,9,788,Morocco,272,1,Def,5,CM
4469,4469,5727,1,788,Morocco,272,1,Def,1,RSB
4470,4470,5237,15,788,Morocco,272,2,Mid,6,LSM
4471,4471,5242,14,788,Morocco,272,2,Mid,5,CM
4472,4472,5219,4,788,Morocco,272,1,Def,2,CB
4473,4473,5245,5,788,Morocco,272,1,Def,3,LSB
4474,4474,5232,12,788,Morocco,272,2,Mid,5,CM
4475,4475,5726,22,788,Morocco,272,3,Fw,7,FW
4476,4476,3064,16,772,Spain,272,2,Mid,4,RSM
4477,4477,5216,15,772,Spain,272,2,Mid,6,LSM
4478,4478,3064,16,772,Spain,273,2,Mid,4,RSM
4479,4479,5208,11,772,Spain,273,2,Mid,4,RSM
4480,4480,5201,4,772,Spain,273,1,Def,2,CB
4481,4481,4926,20,772,Spain,273,2,Mid,6,LSM
4482,4482,5203,13,772,Spain,273,2,Mid,5,CM
4483,4483,5216,15,772,Spain,273,2,Mid,6,LSM
4484,4484,5721,1,772,Spain,273,1,Def,1,RSB
4485,4485,5211,5,772,Spain,273,1,Def,3,LSB
4486,4486,5213,2,772,Spain,273,1,Def,2,CB
4487,4487,5245,5,788,Morocco,274,1,Def,3,LSB
4488,4488,5237,15,788,Morocco,274,2,Mid,6,LSM
4489,4489,5219,4,788,Morocco,274,1,Def,2,CB
4490,4490,5727,1,788,Morocco,274,1,Def,1,RSB
4491,4491,5724,14,788,Morocco,274,2,Mid,5,CM
4492,4492,6301,22,788,Morocco,274,3,Fw,7,FW
4493,4493,5236,9,788,Morocco,274,1,Def,5,CM
4494,4494,5221,2,788,Morocco,274,1,Def,2,CB
4495,4495,5233,0,788,Morocco,274,0,GK,0,GK
4496,4496,5216,15,772,Spain,274,2,Mid,6,LSM
4497,4497,4926,20,772,Spain,274,2,Mid,6,LSM
4498,4498,5201,4,772,Spain,274,1,Def,2,CB
4499,4499,3064,16,772,Spain,274,2,Mid,4,RSM
4500,4500,5721,1,772,Spain,274,1,Def,1,RSB
4501,4501,5203,13,772,Spain,274,2,Mid,5,CM
4502,4502,5213,2,772,Spain,274,1,Def,2,CB
4503,4503,5211,5,772,Spain,274,1,Def,3,LSB
4504,4504,5718,21,772,Spain,274,3,Fw,7,FW
4505,4505,5719,11,772,Spain,274,2,Mid,4,RSM
4506,4506,5217,23,772,Spain,274,3,Fw,7,FW
4507,4507,5549,4,773,Switzerland,275,1,Def,2,CB
4508,4508,3533,16,773,Switzerland,275,2,Mid,4,RSM
4509,4509,5543,22,773,Switzerland,275,3,Fw,7,FW
4510,4510,5541,1,773,Switzerland,275,1,Def,1,RSB
4511,4511,5537,2,773,Switzerland,275,1,Def,2,CB
4512,4512,5548,20,773,Switzerland,275,2,Mid,6,LSM
4513,4513,3500,14,773,Switzerland,275,2,Mid,5,CM
4514,4514,5540,12,773,Switzerland,275,2,Mid,5,CM
4515,4515,5544,5,773,Switzerland,275,1,Def,3,LSB
4516,4516,5554,18,773,Switzerland,275,2,Mid,5,CM
4517,4517,5539,9,781,Brazil,275,1,Def,5,CM
4518,4518,5552,5,781,Brazil,275,1,Def,3,LSB
4519,4519,4320,20,781,Brazil,275,2,Mid,6,LSM
4520,4520,5551,4,781,Brazil,275,1,Def,2,CB
4521,4521,3501,14,781,Brazil,275,2,Mid,5,CM
4522,4522,3295,2,781,Brazil,275,1,Def,2,CB
4523,4523,3063,1,781,Brazil,275,1,Def,1,RSB
4524,4524,5547,0,781,Brazil,275,0,GK,0,GK
4525,4525,3202,22,781,Brazil,275,3,Fw,7,FW
4526,4526,5550,0,773,Switzerland,275,0,GK,0,GK
4527,4527,5547,0,781,Brazil,276,0,GK,0,GK
4528,4528,5551,4,781,Brazil,276,1,Def,2,CB
4529,4529,3501,14,781,Brazil,276,2,Mid,5,CM
4530,4530,5539,9,781,Brazil,276,1,Def,5,CM
4531,4531,3295,2,781,Brazil,276,1,Def,2,CB
4532,4532,3063,1,781,Brazil,276,1,Def,1,RSB
4533,4533,5542,12,781,Brazil,276,2,Mid,5,CM
4534,4534,5552,5,781,Brazil,276,1,Def,3,LSB
4535,4535,4320,20,781,Brazil,276,2,Mid,6,LSM
4536,4536,3472,16,781,Brazil,276,2,Mid,4,RSM
4537,4537,3202,22,781,Brazil,276,3,Fw,7,FW
4538,4538,5540,12,773,Switzerland,277,2,Mid,5,CM
4539,4539,5543,22,773,Switzerland,277,3,Fw,7,FW
4540,4540,5549,4,773,Switzerland,277,1,Def,2,CB
4541,4541,5537,2,773,Switzerland,277,1,Def,2,CB
4542,4542,3500,14,773,Switzerland,277,2,Mid,5,CM
4543,4543,5544,5,773,Switzerland,277,1,Def,3,LSB
4544,4544,3533,16,773,Switzerland,277,2,Mid,4,RSM
4545,4545,5548,20,773,Switzerland,277,2,Mid,6,LSM
4546,4546,5554,18,773,Switzerland,277,2,Mid,5,CM
4547,4547,5541,1,773,Switzerland,277,1,Def,1,RSB
4548,4548,5552,5,781,Brazil,278,1,Def,3,LSB
4549,4549,5551,4,781,Brazil,278,1,Def,2,CB
4550,4550,5539,9,781,Brazil,278,1,Def,5,CM
4551,4551,3295,2,781,Brazil,278,1,Def,2,CB
4552,4552,3501,14,781,Brazil,278,2,Mid,5,CM
4553,4553,5542,12,781,Brazil,278,2,Mid,5,CM
4554,4554,4320,20,781,Brazil,278,2,Mid,6,LSM
4555,4555,5549,4,773,Switzerland,278,1,Def,2,CB
4556,4556,3500,14,773,Switzerland,278,2,Mid,5,CM
4557,4557,5548,20,773,Switzerland,278,2,Mid,6,LSM
4558,4558,5543,22,773,Switzerland,278,3,Fw,7,FW
4559,4559,5544,5,773,Switzerland,278,1,Def,3,LSB
4560,4560,5537,2,773,Switzerland,278,1,Def,2,CB
4561,4561,5540,12,773,Switzerland,278,2,Mid,5,CM
4562,4562,5541,1,773,Switzerland,278,1,Def,1,RSB
4563,4563,3533,16,773,Switzerland,278,2,Mid,4,RSM
4564,4564,5550,0,773,Switzerland,278,0,GK,0,GK
4565,4565,5554,18,773,Switzerland,278,2,Mid,5,CM
4566,4566,5552,5,781,Brazil,279,1,Def,3,LSB
4567,4567,5551,4,781,Brazil,279,1,Def,2,CB
