,index,frompos,topos,frompla,topla,possesteam,teamname,playNum,period,gameid,fromid,toid,newfpos,newtpos,newfposname,newtposname
8898,8898,10,5,5693,5690,778,Japan,659,659,7584,447,444,1,1,Def,Def
8899,8899,5,8,5690,5681,778,Japan,659,659,7584,444,443,1,1,Def,Def
8900,8900,8,1,5681,3530,778,Japan,659,659,7584,443,446,1,1,Def,Def
8901,8901,1,8,3530,5681,778,Japan,659,659,7584,446,443,1,1,Def,Def
8902,8902,2,18,3300,5684,778,Japan,659,659,7584,442,448,1,2,Def,Mid
8903,8903,18,10,5684,5693,778,Japan,659,659,7584,448,447,2,1,Mid,Def
8904,8904,18,22,5684,5679,778,Japan,659,659,7584,448,451,2,3,Mid,Fw
8905,8905,3,2,3101,20005,782,Belgium,660,660,7584,303,72,1,1,Def,Def
8906,8906,2,6,20005,3176,782,Belgium,660,660,7584,72,71,1,1,Def,Def
8907,8907,6,2,3176,20005,782,Belgium,660,660,7584,71,72,1,1,Def,Def
8908,8908,2,3,20005,3101,782,Belgium,660,660,7584,72,303,1,1,Def,Def
8909,8909,3,2,3101,20005,782,Belgium,660,660,7584,303,72,1,1,Def,Def
8910,8910,2,3,20005,3101,782,Belgium,660,660,7584,72,303,1,1,Def,Def
8911,8911,3,2,3101,20005,782,Belgium,660,660,7584,303,72,1,1,Def,Def
8912,8912,2,4,20005,3077,782,Belgium,660,660,7584,72,75,1,1,Def,Def
8913,8913,4,7,3077,5633,782,Belgium,660,660,7584,75,76,1,1,Def,Def
8914,8914,17,14,5630,5642,782,Belgium,660,660,7584,81,74,2,2,Mid,Mid
8915,8915,14,6,5642,3176,782,Belgium,660,660,7584,74,71,2,1,Mid,Def
8916,8916,6,22,3176,3289,782,Belgium,660,660,7584,71,80,1,3,Def,Fw
8917,8917,14,12,5642,3089,782,Belgium,660,660,7584,74,79,2,2,Mid,Mid
8918,8918,12,14,3089,5642,782,Belgium,660,660,7584,79,74,2,2,Mid,Mid
8919,8919,14,4,5642,3077,782,Belgium,660,660,7584,74,75,2,1,Mid,Def
8920,8920,4,19,3077,3621,782,Belgium,660,660,7584,75,78,1,2,Def,Mid
8921,8921,10,16,5693,5697,778,Japan,661,661,7584,447,450,1,2,Def,Mid
8922,8922,16,18,5697,5684,778,Japan,661,661,7584,450,448,2,2,Mid,Mid
8923,8923,18,5,5684,5690,778,Japan,661,661,7584,448,444,2,1,Mid,Def
8924,8924,5,20,5690,5687,778,Japan,661,661,7584,444,449,1,2,Def,Mid
8925,8925,20,4,5687,5682,778,Japan,661,661,7584,449,445,2,1,Mid,Def
8926,8926,4,10,5682,5693,778,Japan,661,661,7584,445,447,1,1,Def,Def
8927,8927,10,22,5693,5679,778,Japan,661,661,7584,447,451,1,3,Def,Fw
8928,8928,22,16,5679,5697,778,Japan,661,661,7584,451,450,3,2,Fw,Mid
8929,8929,16,10,5697,5693,778,Japan,661,661,7584,450,447,2,1,Mid,Def
8930,8930,0,22,3175,5679,778,Japan,661,661,7584,452,451,0,3,GK,Fw
8931,8931,3,7,3101,5633,782,Belgium,662,662,7584,303,76,1,1,Def,Def
8932,8932,4,19,3077,3621,782,Belgium,662,662,7584,75,78,1,2,Def,Mid
8933,8933,0,3,3509,3101,782,Belgium,662,662,7584,77,303,0,1,GK,Def
8934,8934,3,2,3101,20005,782,Belgium,662,662,7584,303,72,1,1,Def,Def
8935,8935,2,3,20005,3101,782,Belgium,662,662,7584,72,303,1,1,Def,Def
8936,8936,3,2,3101,20005,782,Belgium,662,662,7584,303,72,1,1,Def,Def
8937,8937,2,3,20005,3101,782,Belgium,662,662,7584,72,303,1,1,Def,Def
8938,8938,3,14,3101,5642,782,Belgium,662,662,7584,303,74,1,2,Def,Mid
8939,8939,14,3,5642,3101,782,Belgium,662,662,7584,74,303,2,1,Mid,Def
8940,8940,3,4,3101,3077,782,Belgium,662,662,7584,303,75,1,1,Def,Def
8941,8941,4,3,3077,3101,782,Belgium,662,662,7584,75,303,1,1,Def,Def
8942,8942,3,4,3101,3077,782,Belgium,662,662,7584,303,75,1,1,Def,Def
8943,8943,4,3,3077,3101,782,Belgium,662,662,7584,75,303,1,1,Def,Def
8944,8944,3,2,3101,20005,782,Belgium,662,662,7584,303,72,1,1,Def,Def
8945,8945,2,19,20005,3621,782,Belgium,662,662,7584,72,78,1,2,Def,Mid
8946,8946,6,19,3176,3621,782,Belgium,662,662,7584,71,78,1,2,Def,Mid
8947,8947,19,6,3621,3176,782,Belgium,662,662,7584,78,71,2,1,Mid,Def
8948,8948,6,14,3176,5642,782,Belgium,663,663,7584,71,74,1,2,Def,Mid
8949,8949,14,19,5642,3621,782,Belgium,663,663,7584,74,78,2,2,Mid,Mid
8950,8950,19,22,3621,3289,782,Belgium,663,663,7584,78,80,2,3,Mid,Fw
8951,8951,22,17,3289,5630,782,Belgium,663,663,7584,80,81,3,2,Fw,Mid
8952,8952,17,6,5630,3176,782,Belgium,663,663,7584,81,71,2,1,Mid,Def
8953,8953,6,22,3176,3289,782,Belgium,663,663,7584,71,80,1,3,Def,Fw
8954,8954,4,3,3077,3101,782,Belgium,663,663,7584,75,303,1,1,Def,Def
8955,8955,3,0,3101,3509,782,Belgium,663,663,7584,303,77,1,0,Def,GK
8956,8956,0,2,3509,20005,782,Belgium,663,663,7584,77,72,0,1,GK,Def
8957,8957,2,3,20005,3101,782,Belgium,663,663,7584,72,303,1,1,Def,Def
8958,8958,3,12,3101,3089,782,Belgium,663,663,7584,303,79,1,2,Def,Mid
8959,8959,12,3,3089,3101,782,Belgium,663,663,7584,79,303,2,1,Mid,Def
8960,8960,3,2,3101,20005,782,Belgium,663,663,7584,303,72,1,1,Def,Def
8961,8961,14,6,5642,3176,782,Belgium,663,663,7584,74,71,2,1,Mid,Def
8962,8962,6,2,3176,20005,782,Belgium,663,663,7584,71,72,1,1,Def,Def
8963,8963,2,6,20005,3176,782,Belgium,663,663,7584,72,71,1,1,Def,Def
8964,8964,6,19,3176,3621,782,Belgium,663,663,7584,71,78,1,2,Def,Mid
8965,8965,4,7,3077,4831,782,Belgium,664,664,7584,75,304,1,1,Def,Def
8966,8966,7,4,4831,3077,782,Belgium,664,664,7584,304,75,1,1,Def,Def
8967,8967,4,14,3077,5642,782,Belgium,664,664,7584,75,74,1,2,Def,Mid
8968,8968,14,6,5642,3176,782,Belgium,664,664,7584,74,71,2,1,Mid,Def
8969,8969,6,17,3176,3296,782,Belgium,664,664,7584,71,305,1,2,Def,Mid
8970,8970,17,6,3296,3176,782,Belgium,664,664,7584,305,71,2,1,Mid,Def
8971,8971,17,19,3296,3621,782,Belgium,664,664,7584,305,78,2,2,Mid,Mid
8972,8972,19,6,3621,3176,782,Belgium,664,664,7584,78,71,2,1,Mid,Def
8973,8973,6,19,3176,3621,782,Belgium,664,664,7584,71,78,1,2,Def,Mid
8974,8974,19,6,3621,3176,782,Belgium,664,664,7584,78,71,2,1,Mid,Def
8975,8975,18,20,5684,5687,778,Japan,665,665,7584,448,449,2,2,Mid,Mid
8976,8976,20,2,5687,3300,778,Japan,665,665,7584,449,442,2,1,Mid,Def
8977,8977,2,5,3300,5690,778,Japan,665,665,7584,442,444,1,1,Def,Def
8978,8978,5,10,5690,5693,778,Japan,665,665,7584,444,447,1,1,Def,Def
8979,8979,10,5,5693,5690,778,Japan,665,665,7584,447,444,1,1,Def,Def
8980,8980,5,10,5690,5693,778,Japan,665,665,7584,444,447,1,1,Def,Def
8981,8981,10,2,5693,3300,778,Japan,665,665,7584,447,442,1,1,Def,Def
8982,8982,2,0,3300,3175,778,Japan,665,665,7584,442,452,1,0,Def,GK
8983,8983,10,20,5693,5687,778,Japan,665,665,7584,447,449,1,2,Def,Mid
8984,8984,5,22,5690,5679,778,Japan,665,665,7584,444,451,1,3,Def,Fw
8985,8985,10,18,5693,5684,778,Japan,665,665,7584,447,448,1,2,Def,Mid
8986,8986,18,10,5684,5693,778,Japan,665,665,7584,448,447,2,1,Mid,Def
8987,8987,0,2,3509,20005,782,Belgium,666,666,7584,77,72,0,1,GK,Def
8988,8988,2,14,20005,5642,782,Belgium,666,666,7584,72,74,1,2,Def,Mid
8989,8989,14,3,5642,3101,782,Belgium,666,666,7584,74,303,2,1,Mid,Def
8990,8990,3,4,3101,3077,782,Belgium,666,666,7584,303,75,1,1,Def,Def
8991,8991,4,3,3077,3101,782,Belgium,666,666,7584,75,303,1,1,Def,Def
8992,8992,3,4,3101,3077,782,Belgium,666,666,7584,303,75,1,1,Def,Def
8993,8993,4,3,3077,3101,782,Belgium,666,666,7584,75,303,1,1,Def,Def
8994,8994,19,17,3621,3296,782,Belgium,666,666,7584,78,305,2,2,Mid,Mid
8995,8995,17,6,3296,3176,782,Belgium,666,666,7584,305,71,2,1,Mid,Def
8996,8996,6,2,3176,20005,782,Belgium,666,666,7584,71,72,1,1,Def,Def
8997,8997,2,19,20005,3621,782,Belgium,666,666,7584,72,78,1,2,Def,Mid
8998,8998,0,2,3509,20005,782,Belgium,667,667,7584,77,72,0,1,GK,Def
8999,8999,2,14,20005,5642,782,Belgium,667,667,7584,72,74,1,2,Def,Mid
9000,9000,14,17,5642,3296,782,Belgium,667,667,7584,74,305,2,2,Mid,Mid
9001,9001,17,14,3296,5642,782,Belgium,667,667,7584,305,74,2,2,Mid,Mid
9002,9002,14,6,5642,3176,782,Belgium,667,667,7584,74,71,2,1,Mid,Def
9003,9003,6,17,3176,3296,782,Belgium,667,667,7584,71,305,1,2,Def,Mid
9004,9004,17,14,3296,5642,782,Belgium,667,667,7584,305,74,2,2,Mid,Mid
9005,9005,14,12,5642,3089,782,Belgium,667,667,7584,74,79,2,2,Mid,Mid
9006,9006,12,19,3089,3621,782,Belgium,667,667,7584,79,78,2,2,Mid,Mid
9007,9007,19,17,3621,3296,782,Belgium,667,667,7584,78,305,2,2,Mid,Mid
9008,9008,17,12,3296,3089,782,Belgium,667,667,7584,305,79,2,2,Mid,Mid
9009,9009,12,6,3089,3176,782,Belgium,667,667,7584,79,71,2,1,Mid,Def
9010,9010,6,19,3176,3621,782,Belgium,667,667,7584,71,78,1,2,Def,Mid
9011,9011,6,2,3176,20005,782,Belgium,667,667,7584,71,72,1,1,Def,Def
9012,9012,2,14,20005,5642,782,Belgium,667,667,7584,72,74,1,2,Def,Mid
9013,9013,14,12,5642,3089,782,Belgium,667,667,7584,74,79,2,2,Mid,Mid
9014,9014,12,2,3089,20005,782,Belgium,667,667,7584,79,72,2,1,Mid,Def
9015,9015,2,7,20005,4831,782,Belgium,667,667,7584,72,304,1,1,Def,Def
9016,9016,7,22,4831,3289,782,Belgium,667,667,7584,304,80,1,3,Def,Fw
9017,9017,4,19,3077,3621,782,Belgium,668,668,7584,75,78,1,2,Def,Mid
9018,9018,19,7,3621,4831,782,Belgium,668,668,7584,78,304,2,1,Mid,Def
9019,9019,7,14,4831,5642,782,Belgium,668,668,7584,304,74,1,2,Def,Mid
9020,9020,14,4,5642,3077,782,Belgium,668,668,7584,74,75,2,1,Mid,Def
9021,9021,4,19,3077,3621,782,Belgium,668,668,7584,75,78,1,2,Def,Mid
9022,9022,19,12,3621,3089,782,Belgium,668,668,7584,78,79,2,2,Mid,Mid
9023,9023,12,2,3089,20005,782,Belgium,668,668,7584,79,72,2,1,Mid,Def
9024,9024,2,6,20005,3176,782,Belgium,668,668,7584,72,71,1,1,Def,Def
9025,9025,6,2,3176,20005,782,Belgium,668,668,7584,71,72,1,1,Def,Def
9026,9026,2,6,20005,3176,782,Belgium,668,668,7584,72,71,1,1,Def,Def
9027,9027,6,3,3176,3101,782,Belgium,668,668,7584,71,303,1,1,Def,Def
9028,9028,3,2,3101,20005,782,Belgium,668,668,7584,303,72,1,1,Def,Def
9029,9029,2,19,20005,3621,782,Belgium,668,668,7584,72,78,1,2,Def,Mid
9030,9030,12,3,3089,3101,782,Belgium,668,668,7584,79,303,2,1,Mid,Def
9031,9031,19,12,3621,3089,782,Belgium,668,668,7584,78,79,2,2,Mid,Mid
9032,9032,18,22,5684,5679,778,Japan,669,669,7584,448,451,2,3,Mid,Fw
9033,9033,18,10,5684,5694,778,Japan,669,669,7584,448,453,2,1,Mid,Def
9034,9034,10,2,5694,3300,778,Japan,669,669,7584,453,442,1,1,Def,Def
9035,9035,2,18,3300,5684,778,Japan,669,669,7584,442,448,1,2,Def,Mid
9036,9036,18,16,5684,5683,778,Japan,669,669,7584,448,454,2,2,Mid,Mid
9037,9037,16,1,5683,3530,778,Japan,669,669,7584,454,446,2,1,Mid,Def
9038,9038,1,18,3530,5684,778,Japan,669,669,7584,446,448,1,2,Def,Mid
9039,9039,18,16,5684,5683,778,Japan,669,669,7584,448,454,2,2,Mid,Mid
9040,9040,16,18,5683,5684,778,Japan,669,669,7584,454,448,2,2,Mid,Mid
9041,9041,18,1,5684,3530,778,Japan,669,669,7584,448,446,2,1,Mid,Def
9042,9042,4,1,5682,3530,778,Japan,670,670,7584,445,446,1,1,Def,Def
9043,9043,1,2,3530,3300,778,Japan,670,670,7584,446,442,1,1,Def,Def
9044,9044,2,16,3300,5683,778,Japan,670,670,7584,442,454,1,2,Def,Mid
9045,9045,16,8,5683,5681,778,Japan,670,670,7584,454,443,2,1,Mid,Def
9046,9046,8,18,5681,5684,778,Japan,670,670,7584,443,448,1,2,Def,Mid
9047,9047,18,4,5684,5682,778,Japan,670,670,7584,448,445,2,1,Mid,Def
9048,9048,4,5,5682,5690,778,Japan,670,670,7584,445,444,1,1,Def,Def
9049,9049,5,18,5690,5684,778,Japan,670,670,7584,444,448,1,2,Def,Mid
9050,9050,18,4,5684,5682,778,Japan,670,670,7584,448,445,2,1,Mid,Def
9051,9051,4,18,5682,5684,778,Japan,670,670,7584,445,448,1,2,Def,Mid
9052,9052,18,8,5684,5681,778,Japan,670,670,7584,448,443,2,1,Mid,Def
9053,9053,8,10,5681,5694,778,Japan,670,670,7584,443,453,1,1,Def,Def
9054,9054,10,5,5694,5690,778,Japan,670,670,7584,453,444,1,1,Def,Def
9055,9055,5,20,5690,5687,778,Japan,670,670,7584,444,449,1,2,Def,Mid
9056,9056,20,5,5687,5690,778,Japan,670,670,7584,449,444,2,1,Mid,Def
9057,9057,18,16,5684,5683,778,Japan,670,670,7584,448,454,2,2,Mid,Mid
9058,9058,3,0,3101,3509,782,Belgium,671,671,7584,303,77,1,0,Def,GK
9059,9059,0,3,3509,3101,782,Belgium,671,671,7584,77,303,0,1,GK,Def
9060,9060,3,7,3101,4831,782,Belgium,671,671,7584,303,304,1,1,Def,Def
9061,9061,7,19,4831,3621,782,Belgium,671,671,7584,304,78,1,2,Def,Mid
9062,9062,4,3,3077,3101,782,Belgium,671,671,7584,75,303,1,1,Def,Def
9063,9063,3,4,3101,3077,782,Belgium,671,671,7584,303,75,1,1,Def,Def
9064,9064,4,7,3077,4831,782,Belgium,671,671,7584,75,304,1,1,Def,Def
9065,9065,7,12,4831,3089,782,Belgium,671,671,7584,304,79,1,2,Def,Mid
9066,9066,12,6,3089,3176,782,Belgium,671,671,7584,79,71,2,1,Mid,Def
9067,9067,6,17,3176,3296,782,Belgium,671,671,7584,71,305,1,2,Def,Mid
9068,9068,17,4,3296,3077,782,Belgium,671,671,7584,305,75,2,1,Mid,Def
9069,9069,4,7,3077,4831,782,Belgium,671,671,7584,75,304,1,1,Def,Def
9070,9070,4,17,3077,3296,782,Belgium,671,671,7584,75,305,1,2,Def,Mid
9071,9071,17,19,5503,5499,779,Argentina,672,672,7545,292,299,2,2,Mid,Mid
9072,9072,19,17,5499,5503,779,Argentina,672,672,7545,299,292,2,2,Mid,Mid
9073,9073,17,19,5503,5499,779,Argentina,672,672,7545,292,299,2,2,Mid,Mid
9074,9074,19,14,5499,5506,779,Argentina,672,672,7545,299,293,2,2,Mid,Mid
9075,9075,3,11,3090,5513,779,Argentina,672,672,7545,289,455,1,2,Def,Mid
9076,9076,11,2,5513,5742,779,Argentina,672,672,7545,455,290,2,1,Mid,Def
9077,9077,2,4,5742,5507,779,Argentina,672,672,7545,290,288,1,1,Def,Def
9078,9078,4,3,5507,3090,779,Argentina,672,672,7545,288,289,1,1,Def,Def
9079,9079,3,4,3090,5507,779,Argentina,672,672,7545,289,288,1,1,Def,Def
9080,9080,4,3,5507,3090,779,Argentina,672,672,7545,288,289,1,1,Def,Def
9081,9081,15,22,19597,3237,779,Argentina,673,673,7545,456,300,2,3,Mid,Fw
9082,9082,22,19,3237,5499,779,Argentina,673,673,7545,300,299,3,2,Fw,Mid
9083,9083,19,17,5499,5503,779,Argentina,673,673,7545,299,292,2,2,Mid,Mid
9084,9084,11,2,5513,5742,779,Argentina,673,673,7545,455,290,2,1,Mid,Def
9085,9085,2,12,5742,5741,779,Argentina,673,673,7545,290,295,1,2,Def,Mid
9086,9086,12,3,5741,3090,779,Argentina,673,673,7545,295,289,2,1,Mid,Def
9087,9087,3,2,3090,5742,779,Argentina,673,673,7545,289,290,1,1,Def,Def
9088,9088,14,4,5506,5507,779,Argentina,673,673,7545,293,288,2,1,Mid,Def
9089,9089,4,19,5507,5499,779,Argentina,673,673,7545,288,299,1,2,Def,Mid
9090,9090,19,22,5499,3237,779,Argentina,673,673,7545,299,300,2,3,Mid,Fw
9091,9091,1,9,5461,5469,785,Croatia,674,674,7545,316,310,1,1,Def,Def
9092,9092,9,5,5469,5457,785,Croatia,674,674,7545,310,313,1,1,Def,Def
9093,9093,5,14,5457,5470,785,Croatia,674,674,7545,313,314,1,2,Def,Mid
9094,9094,14,5,5470,5457,785,Croatia,674,674,7545,314,313,2,1,Mid,Def
9095,9095,5,15,5457,5474,785,Croatia,674,674,7545,313,317,1,2,Def,Mid
9096,9096,5,4,5457,5468,785,Croatia,674,674,7545,313,312,1,1,Def,Def
9097,9097,4,9,5468,5469,785,Croatia,674,674,7545,312,310,1,1,Def,Def
9098,9098,9,2,5469,3471,785,Croatia,674,674,7545,310,309,1,1,Def,Def
9099,9099,2,1,3471,5461,785,Croatia,674,674,7545,309,316,1,1,Def,Def
9100,9100,1,0,5461,3444,785,Croatia,674,674,7545,316,318,1,0,Def,GK
9101,9101,0,14,3444,5470,785,Croatia,674,674,7545,318,314,0,2,GK,Mid
9102,9102,14,15,5470,5474,785,Croatia,674,674,7545,314,317,2,2,Mid,Mid
9103,9103,12,2,5463,3471,785,Croatia,674,674,7545,311,309,2,1,Mid,Def
9104,9104,0,5,3444,5457,785,Croatia,674,674,7545,318,313,0,1,GK,Def
9105,9105,5,15,5457,5474,785,Croatia,674,674,7545,313,317,1,2,Def,Mid
9106,9106,9,4,5506,5507,779,Argentina,675,675,7545,293,288,1,1,Def,Def
9107,9107,4,9,5507,5506,779,Argentina,675,675,7545,288,293,1,1,Def,Def
9108,9108,9,13,5506,5741,779,Argentina,675,675,7545,293,295,1,2,Def,Mid
9109,9109,13,2,5741,5742,779,Argentina,675,675,7545,295,290,2,1,Mid,Def
9110,9110,2,13,5742,5741,779,Argentina,675,675,7545,290,295,1,2,Def,Mid
9111,9111,13,2,5741,5742,779,Argentina,675,675,7545,295,290,2,1,Mid,Def
9112,9112,3,17,3090,5503,779,Argentina,675,675,7545,289,292,1,2,Def,Mid
9113,9113,17,13,5503,5741,779,Argentina,675,675,7545,292,295,2,2,Mid,Mid
9114,9114,13,2,5741,5742,779,Argentina,675,675,7545,295,290,2,1,Mid,Def
9115,9115,2,3,5742,3090,779,Argentina,675,675,7545,290,289,1,1,Def,Def
9116,9116,3,4,3090,5507,779,Argentina,675,675,7545,289,288,1,1,Def,Def
9117,9117,12,1,5463,5461,785,Croatia,676,676,7545,311,316,2,1,Mid,Def
9118,9118,1,15,5461,5474,785,Croatia,676,676,7545,316,317,1,2,Def,Mid
9119,9119,15,2,5474,3471,785,Croatia,676,676,7545,317,309,2,1,Mid,Def
9120,9120,2,22,3471,5472,785,Croatia,676,676,7545,309,315,1,3,Def,Fw
9121,9121,12,22,5463,5472,785,Croatia,676,676,7545,311,315,2,3,Mid,Fw
9122,9122,22,2,5472,3471,785,Croatia,676,676,7545,315,309,3,1,Fw,Def
9123,9123,2,0,3471,3444,785,Croatia,676,676,7545,309,318,1,0,Def,GK
9124,9124,0,4,3444,5468,785,Croatia,676,676,7545,318,312,0,1,GK,Def
9125,9125,5,4,5457,5468,785,Croatia,676,676,7545,313,312,1,1,Def,Def
9126,9126,4,2,5468,3471,785,Croatia,676,676,7545,312,309,1,1,Def,Def
9127,9127,2,1,3471,5461,785,Croatia,676,676,7545,309,316,1,1,Def,Def
9128,9128,1,2,5461,3471,785,Croatia,676,676,7545,316,309,1,1,Def,Def
9129,9129,2,4,3471,5468,785,Croatia,676,676,7545,309,312,1,1,Def,Def
9130,9130,0,4,3444,5468,785,Croatia,676,676,7545,318,312,0,1,GK,Def
9131,9131,4,5,5468,5457,785,Croatia,676,676,7545,312,313,1,1,Def,Def
9132,9132,22,1,5472,5461,785,Croatia,676,676,7545,315,316,3,1,Fw,Def
9133,9133,1,22,5461,5472,785,Croatia,676,676,7545,316,315,1,3,Def,Fw
9134,9134,13,4,5741,5507,779,Argentina,677,677,7545,295,288,2,1,Mid,Def
9135,9135,4,22,5507,3237,779,Argentina,677,677,7545,288,300,1,3,Def,Fw
9136,9136,13,3,5741,3090,779,Argentina,677,677,7545,295,289,2,1,Mid,Def
9137,9137,3,13,3090,5741,779,Argentina,677,677,7545,289,295,1,2,Def,Mid
9138,9138,13,4,5741,5507,779,Argentina,677,677,7545,295,288,2,1,Mid,Def
9139,9139,4,13,5507,5741,779,Argentina,677,677,7545,288,295,1,2,Def,Mid
9140,9140,13,3,5741,3090,779,Argentina,677,677,7545,295,289,2,1,Mid,Def
9141,9141,3,2,3090,5742,779,Argentina,677,677,7545,289,290,1,1,Def,Def
9142,9142,2,11,5742,5513,779,Argentina,677,677,7545,290,455,1,2,Def,Mid
9143,9143,3,4,3090,5507,779,Argentina,677,677,7545,289,288,1,1,Def,Def
9144,9144,4,13,5507,5741,779,Argentina,677,677,7545,288,295,1,2,Def,Mid
9145,9145,19,17,5499,5503,779,Argentina,677,677,7545,299,292,2,2,Mid,Mid
9146,9146,4,13,5507,5741,779,Argentina,678,678,7545,288,295,1,2,Def,Mid
9147,9147,13,9,5741,5506,779,Argentina,678,678,7545,295,293,2,1,Mid,Def
9148,9148,9,4,5506,5507,779,Argentina,678,678,7545,293,288,1,1,Def,Def
9149,9149,4,13,5507,5741,779,Argentina,678,678,7545,288,295,1,2,Def,Mid
9150,9150,13,17,5741,5503,779,Argentina,678,678,7545,295,292,2,2,Mid,Mid
9151,9151,17,13,5503,5741,779,Argentina,678,678,7545,292,295,2,2,Mid,Mid
9152,9152,13,15,5741,19597,779,Argentina,678,678,7545,295,456,2,2,Mid,Mid
9153,9153,15,4,19597,5507,779,Argentina,678,678,7545,456,288,2,1,Mid,Def
9154,9154,15,13,19597,5741,779,Argentina,678,678,7545,456,295,2,2,Mid,Mid
9155,9155,13,9,5741,5506,779,Argentina,678,678,7545,295,293,2,1,Mid,Def
9156,9156,9,13,5506,5741,779,Argentina,678,678,7545,293,295,1,2,Def,Mid
9157,9157,13,19,5741,5499,779,Argentina,678,678,7545,295,299,2,2,Mid,Mid
9158,9158,19,4,5499,5507,779,Argentina,678,678,7545,299,288,2,1,Mid,Def
9159,9159,4,19,5507,5499,779,Argentina,678,678,7545,288,299,1,2,Def,Mid
9160,9160,19,2,5499,5742,779,Argentina,678,678,7545,299,290,2,1,Mid,Def
9161,9161,2,17,5742,5503,779,Argentina,678,678,7545,290,292,1,2,Def,Mid
9162,9162,17,15,5503,19597,779,Argentina,678,678,7545,292,456,2,2,Mid,Mid
9163,9163,15,4,19597,5507,779,Argentina,678,678,7545,456,288,2,1,Mid,Def
9164,9164,2,11,5742,5513,779,Argentina,679,679,7545,290,455,1,2,Def,Mid
9165,9165,11,13,5513,5741,779,Argentina,679,679,7545,455,295,2,2,Mid,Mid
9166,9166,13,4,5741,5507,779,Argentina,679,679,7545,295,288,2,1,Mid,Def
9167,9167,4,15,5507,19597,779,Argentina,679,679,7545,288,456,1,2,Def,Mid
9168,9168,15,13,19597,5741,779,Argentina,679,679,7545,456,295,2,2,Mid,Mid
9169,9169,13,15,5741,19597,779,Argentina,679,679,7545,295,456,2,2,Mid,Mid
9170,9170,15,4,19597,5507,779,Argentina,679,679,7545,456,288,2,1,Mid,Def
9171,9171,4,3,5507,3090,779,Argentina,679,679,7545,288,289,1,1,Def,Def
9172,9172,3,13,3090,5741,779,Argentina,679,679,7545,289,295,1,2,Def,Mid
9173,9173,19,13,5499,5741,779,Argentina,679,679,7545,299,295,2,2,Mid,Mid
9174,9174,13,19,5741,5499,779,Argentina,679,679,7545,295,299,2,2,Mid,Mid
9175,9175,19,4,5499,5507,779,Argentina,679,679,7545,299,288,2,1,Mid,Def
9176,9176,4,9,5507,5506,779,Argentina,679,679,7545,288,293,1,1,Def,Def
9177,9177,3,13,3090,5741,779,Argentina,679,679,7545,289,295,1,2,Def,Mid
9178,9178,13,19,5741,5499,779,Argentina,679,679,7545,295,299,2,2,Mid,Mid
9179,9179,19,4,5499,5507,779,Argentina,679,679,7545,299,288,2,1,Mid,Def
9180,9180,15,13,19597,5741,779,Argentina,679,679,7545,456,295,2,2,Mid,Mid
9181,9181,13,19,5741,5499,779,Argentina,679,679,7545,295,299,2,2,Mid,Mid
9182,9182,3,2,3090,5742,779,Argentina,680,680,7545,289,290,1,1,Def,Def
9183,9183,2,13,5742,5741,779,Argentina,680,680,7545,290,295,1,2,Def,Mid
9184,9184,13,4,5741,5507,779,Argentina,680,680,7545,295,288,2,1,Mid,Def
9185,9185,4,9,5507,5506,779,Argentina,680,680,7545,288,293,1,1,Def,Def
9186,9186,9,4,5506,5507,779,Argentina,680,680,7545,293,288,1,1,Def,Def
9187,9187,4,19,5507,5499,779,Argentina,680,680,7545,288,299,1,2,Def,Mid
9188,9188,13,15,5741,19597,779,Argentina,680,680,7545,295,456,2,2,Mid,Mid
9189,9189,15,4,19597,5507,779,Argentina,680,680,7545,456,288,2,1,Mid,Def
9190,9190,4,3,5507,3090,779,Argentina,680,680,7545,288,289,1,1,Def,Def
9191,9191,3,11,3090,5513,779,Argentina,680,680,7545,289,455,1,2,Def,Mid
9192,9192,11,17,5513,5503,779,Argentina,680,680,7545,455,292,2,2,Mid,Mid
9193,9193,17,11,5503,5513,779,Argentina,680,680,7545,292,455,2,2,Mid,Mid
9194,9194,22,17,3237,5503,779,Argentina,681,681,7545,300,292,3,2,Fw,Mid
9195,9195,17,19,5503,5499,779,Argentina,681,681,7545,292,299,2,2,Mid,Mid
9196,9196,4,3,5507,3090,779,Argentina,681,681,7545,288,289,1,1,Def,Def
9197,9197,3,2,3090,5742,779,Argentina,681,681,7545,289,290,1,1,Def,Def
9198,9198,2,9,5742,5506,779,Argentina,681,681,7545,290,293,1,1,Def,Def
9199,9199,9,3,5506,3090,779,Argentina,681,681,7545,293,289,1,1,Def,Def
9200,9200,3,9,3090,5506,779,Argentina,681,681,7545,289,293,1,1,Def,Def
9201,9201,9,4,5506,5507,779,Argentina,681,681,7545,293,288,1,1,Def,Def
9202,9202,4,15,5507,19597,779,Argentina,681,681,7545,288,456,1,2,Def,Mid
9203,9203,9,17,5506,5503,779,Argentina,681,681,7545,293,292,1,2,Def,Mid
9204,9204,9,11,5506,5513,779,Argentina,682,682,7545,293,455,1,2,Def,Mid
9205,9205,11,2,5513,5742,779,Argentina,682,682,7545,455,290,2,1,Mid,Def
9206,9206,2,17,5742,5503,779,Argentina,682,682,7545,290,292,1,2,Def,Mid
9207,9207,17,4,5503,5507,779,Argentina,682,682,7545,292,288,2,1,Mid,Def
9208,9208,2,0,5742,3659,779,Argentina,682,682,7545,290,457,1,0,Def,GK
9209,9209,0,4,3659,5507,779,Argentina,682,682,7545,457,288,0,1,GK,Def
