,gid,plaid,posid,teamid,teamname,period,newpos,newposname,8pos,8posname
25167,25167,5668,22,789,Poland,2150,3,Fw,7,FW
25168,25168,6337,21,778,Japan,2151,3,Fw,7,FW
25169,25169,5679,23,778,Japan,2151,3,Fw,7,FW
25170,25170,5693,12,778,Japan,2151,2,Mid,5,CM
25171,25171,5660,18,789,Poland,2151,2,Mid,5,CM
25172,25172,5667,16,789,Poland,2151,2,Mid,4,RSM
25173,25173,5668,22,789,Poland,2151,3,Fw,7,FW
25174,25174,6338,4,778,Japan,2151,1,Def,2,CB
25175,25175,5694,14,778,Japan,2151,2,Mid,5,CM
25176,25176,3300,2,778,Japan,2151,1,Def,2,CB
25177,25177,3530,1,778,Japan,2151,1,Def,1,RSB
25178,25178,3262,0,789,Poland,2152,0,GK,0,GK
25179,25179,5673,1,789,Poland,2152,1,Def,1,RSB
25180,25180,5667,16,789,Poland,2152,2,Mid,4,RSM
25181,25181,5668,22,789,Poland,2152,3,Fw,7,FW
25182,25182,6338,4,778,Japan,2152,1,Def,2,CB
25183,25183,6337,21,778,Japan,2152,3,Fw,7,FW
25184,25184,3175,0,778,Japan,2153,0,GK,0,GK
25185,25185,5693,12,778,Japan,2153,2,Mid,5,CM
25186,25186,3300,2,778,Japan,2153,1,Def,2,CB
25187,25187,6339,11,778,Japan,2153,2,Mid,4,RSM
25188,25188,5673,1,789,Poland,2153,1,Def,1,RSB
25189,25189,5660,18,789,Poland,2153,2,Mid,5,CM
25190,25190,5668,22,789,Poland,2153,3,Fw,7,FW
25191,25191,6195,10,789,Poland,2153,1,Def,6,LSM
25192,25192,4685,5,789,Poland,2153,1,Def,3,LSB
25193,25193,5667,16,789,Poland,2153,2,Mid,4,RSM
25194,25194,3034,2,789,Poland,2153,1,Def,2,CB
25195,25195,3637,8,789,Poland,2153,1,Def,4,RSM
25196,25196,5687,15,778,Japan,2153,2,Mid,6,LSM
25197,25197,3262,0,789,Poland,2154,0,GK,0,GK
25198,25198,5673,1,789,Poland,2154,1,Def,1,RSB
25199,25199,5690,5,778,Japan,2154,1,Def,3,LSB
25200,25200,5693,12,778,Japan,2154,2,Mid,5,CM
25201,25201,6337,21,778,Japan,2154,3,Fw,7,FW
25202,25202,3034,2,789,Poland,2154,1,Def,2,CB
25203,25203,5660,18,789,Poland,2154,2,Mid,5,CM
25204,25204,5690,5,778,Japan,2155,1,Def,3,LSB
25205,25205,5687,15,778,Japan,2155,2,Mid,6,LSM
25206,25206,5693,12,778,Japan,2155,2,Mid,5,CM
25207,25207,5673,1,789,Poland,2155,1,Def,1,RSB
25208,25208,5667,16,789,Poland,2155,2,Mid,4,RSM
25209,25209,5673,1,789,Poland,2156,1,Def,1,RSB
25210,25210,5668,22,789,Poland,2156,3,Fw,7,FW
25211,25211,5667,16,789,Poland,2156,2,Mid,4,RSM
25212,25212,5660,18,789,Poland,2156,2,Mid,5,CM
25213,25213,5687,15,778,Japan,2156,2,Mid,6,LSM
25214,25214,5693,12,778,Japan,2156,2,Mid,5,CM
25215,25215,5679,23,778,Japan,2156,3,Fw,7,FW
25216,25216,3530,1,778,Japan,2156,1,Def,1,RSB
25217,25217,3300,2,778,Japan,2156,1,Def,2,CB
25218,25218,6338,4,778,Japan,2156,1,Def,2,CB
25219,25219,5690,5,778,Japan,2156,1,Def,3,LSB
25220,25220,6338,4,778,Japan,2157,1,Def,2,CB
25221,25221,5687,15,778,Japan,2157,2,Mid,6,LSM
25222,25222,5690,5,778,Japan,2157,1,Def,3,LSB
25223,25223,5693,12,778,Japan,2157,2,Mid,5,CM
25224,25224,5660,18,789,Poland,2157,2,Mid,5,CM
25225,25225,6336,20,789,Poland,2157,2,Mid,6,LSM
25226,25226,4685,5,789,Poland,2157,1,Def,3,LSB
25227,25227,3530,1,778,Japan,2157,1,Def,1,RSB
25228,25228,6337,21,778,Japan,2157,3,Fw,7,FW
25229,25229,6339,11,778,Japan,2157,2,Mid,4,RSM
25230,25230,3300,2,778,Japan,2157,1,Def,2,CB
25231,25231,3637,8,789,Poland,2158,1,Def,4,RSM
25232,25232,5660,18,789,Poland,2158,2,Mid,5,CM
25233,25233,5667,16,789,Poland,2158,2,Mid,4,RSM
25234,25234,5668,22,789,Poland,2158,3,Fw,7,FW
25235,25235,3175,0,778,Japan,2158,0,GK,0,GK
25236,25236,5679,23,778,Japan,2158,3,Fw,7,FW
25237,25237,5687,15,778,Japan,2158,2,Mid,6,LSM
25238,25238,5693,12,778,Japan,2158,2,Mid,5,CM
25239,25239,5694,14,778,Japan,2158,2,Mid,5,CM
25240,25240,5690,5,778,Japan,2158,1,Def,3,LSB
25241,25241,6338,4,778,Japan,2158,1,Def,2,CB
25242,25242,3300,2,778,Japan,2158,1,Def,2,CB
25243,25243,3530,1,778,Japan,2158,1,Def,1,RSB
25244,25244,4685,5,789,Poland,2158,1,Def,3,LSB
25245,25245,3530,1,778,Japan,2159,1,Def,1,RSB
25246,25246,6337,21,778,Japan,2159,3,Fw,7,FW
25247,25247,5693,12,778,Japan,2159,2,Mid,5,CM
25248,25248,6195,10,789,Poland,2159,1,Def,6,LSM
25249,25249,5660,18,789,Poland,2159,2,Mid,5,CM
25250,25250,3300,2,778,Japan,2159,1,Def,2,CB
25251,25251,3175,0,778,Japan,2159,0,GK,0,GK
25252,25252,6338,4,778,Japan,2159,1,Def,2,CB
25253,25253,5694,14,778,Japan,2159,2,Mid,5,CM
25254,25254,4685,5,789,Poland,2160,1,Def,3,LSB
25255,25255,6336,20,789,Poland,2160,2,Mid,6,LSM
25256,25256,3637,8,789,Poland,2160,1,Def,4,RSM
25257,25257,5660,18,789,Poland,2160,2,Mid,5,CM
25258,25258,5667,16,789,Poland,2160,2,Mid,4,RSM
25259,25259,3034,2,789,Poland,2160,1,Def,2,CB
25260,25260,3175,0,778,Japan,2160,0,GK,0,GK
25261,25261,5679,23,778,Japan,2160,3,Fw,7,FW
25262,25262,5687,15,778,Japan,2160,2,Mid,6,LSM
25263,25263,5673,1,789,Poland,2160,1,Def,1,RSB
25264,25264,6194,18,789,Poland,2160,2,Mid,5,CM
25265,25265,6340,20,789,Poland,2160,2,Mid,6,LSM
25266,25266,5668,22,789,Poland,2160,3,Fw,7,FW
25267,25267,6195,10,789,Poland,2160,1,Def,6,LSM
25268,25268,4626,4,789,Poland,2160,1,Def,2,CB
25269,25269,3262,0,789,Poland,2160,0,GK,0,GK
25270,25270,6338,4,778,Japan,2161,1,Def,2,CB
25271,25271,3300,2,778,Japan,2161,1,Def,2,CB
25272,25272,5693,12,778,Japan,2161,2,Mid,5,CM
25273,25273,3530,1,778,Japan,2161,1,Def,1,RSB
25274,25274,3175,0,778,Japan,2161,0,GK,0,GK
25275,25275,5694,14,778,Japan,2161,2,Mid,5,CM
25276,25276,5690,5,778,Japan,2161,1,Def,3,LSB
25277,25277,5681,9,778,Japan,2161,1,Def,5,CM
25278,25278,4685,5,789,Poland,2161,1,Def,3,LSB
25279,25279,6194,18,789,Poland,2161,2,Mid,5,CM
25280,25280,6340,20,789,Poland,2161,2,Mid,6,LSM
25281,25281,5668,22,789,Poland,2161,3,Fw,7,FW
25282,25282,5679,22,778,Japan,2161,3,Fw,7,FW
25283,25283,4685,5,789,Poland,2162,1,Def,3,LSB
25284,25284,6195,10,789,Poland,2162,1,Def,6,LSM
25285,25285,5693,12,778,Japan,2162,2,Mid,5,CM
25286,25286,5679,22,778,Japan,2162,3,Fw,7,FW
25287,25287,6194,18,789,Poland,2162,2,Mid,5,CM
25288,25288,6340,20,789,Poland,2162,2,Mid,6,LSM
25289,25289,4626,4,789,Poland,2162,1,Def,2,CB
25290,25290,3034,2,789,Poland,2162,1,Def,2,CB
25291,25291,3637,8,789,Poland,2162,1,Def,4,RSM
25292,25292,5673,1,789,Poland,2162,1,Def,1,RSB
25293,25293,3262,0,789,Poland,2162,0,GK,0,GK
25294,25294,6338,4,778,Japan,2163,1,Def,2,CB
25295,25295,3300,2,778,Japan,2163,1,Def,2,CB
25296,25296,5693,12,778,Japan,2163,2,Mid,5,CM
25297,25297,5681,9,778,Japan,2163,1,Def,5,CM
25298,25298,5694,14,778,Japan,2163,2,Mid,5,CM
25299,25299,5690,5,778,Japan,2163,1,Def,3,LSB
25300,25300,5687,15,778,Japan,2163,2,Mid,6,LSM
25301,25301,5229,22,788,Morocco,2163,3,Fw,7,FW
25302,25302,5219,4,788,Morocco,2163,1,Def,2,CB
25303,25303,5227,0,797,Iran,2163,0,GK,0,GK
25304,25304,5224,22,797,Iran,2163,3,Fw,7,FW
25305,25305,5244,2,788,Morocco,2164,1,Def,2,CB
25306,25306,5232,14,788,Morocco,2164,2,Mid,5,CM
25307,25307,5242,18,788,Morocco,2164,2,Mid,5,CM
25308,25308,5243,20,788,Morocco,2164,2,Mid,6,LSM
25309,25309,5245,5,788,Morocco,2164,1,Def,3,LSB
25310,25310,5239,11,797,Iran,2164,2,Mid,4,RSM
25311,25311,5222,4,797,Iran,2164,1,Def,2,CB
25312,25312,5229,22,788,Morocco,2164,3,Fw,7,FW
25313,25313,5220,2,797,Iran,2165,1,Def,2,CB
25314,25314,5238,12,797,Iran,2165,2,Mid,5,CM
25315,25315,5227,0,797,Iran,2165,0,GK,0,GK
25316,25316,5224,22,797,Iran,2165,3,Fw,7,FW
25317,25317,5239,11,797,Iran,2165,2,Mid,4,RSM
25318,25318,5233,0,788,Morocco,2165,0,GK,0,GK
25319,25319,5236,12,788,Morocco,2165,2,Mid,5,CM
25320,25320,5219,4,788,Morocco,2165,1,Def,2,CB
25321,25321,5229,22,788,Morocco,2165,3,Fw,7,FW
25322,25322,5242,18,788,Morocco,2165,2,Mid,5,CM
25323,25323,3302,1,788,Morocco,2165,1,Def,1,RSB
25324,25324,5237,16,788,Morocco,2165,2,Mid,4,RSM
25325,25325,5244,2,788,Morocco,2165,1,Def,2,CB
25326,25326,5245,5,788,Morocco,2165,1,Def,3,LSB
25327,25327,5243,20,788,Morocco,2166,2,Mid,6,LSM
25328,25328,5232,14,788,Morocco,2166,2,Mid,5,CM
25329,25329,5245,5,788,Morocco,2166,1,Def,3,LSB
25330,25330,3302,1,788,Morocco,2166,1,Def,1,RSB
25331,25331,5230,5,797,Iran,2166,1,Def,3,LSB
25332,25332,5224,22,797,Iran,2166,3,Fw,7,FW
25333,25333,5244,2,788,Morocco,2166,1,Def,2,CB
25334,25334,5219,4,788,Morocco,2166,1,Def,2,CB
25335,25335,5242,18,788,Morocco,2166,2,Mid,5,CM
25336,25336,5231,15,797,Iran,2167,2,Mid,6,LSM
25337,25337,5241,14,797,Iran,2167,2,Mid,5,CM
25338,25338,5230,5,797,Iran,2167,1,Def,3,LSB
25339,25339,5224,22,797,Iran,2167,3,Fw,7,FW
25340,25340,5219,4,788,Morocco,2167,1,Def,2,CB
25341,25341,5244,2,788,Morocco,2167,1,Def,2,CB
25342,25342,5232,14,788,Morocco,2167,2,Mid,5,CM
25343,25343,5242,18,788,Morocco,2167,2,Mid,5,CM
25344,25344,5227,0,797,Iran,2167,0,GK,0,GK
25345,25345,5232,14,788,Morocco,2168,2,Mid,5,CM
25346,25346,5237,16,788,Morocco,2168,2,Mid,4,RSM
25347,25347,5229,22,788,Morocco,2168,3,Fw,7,FW
25348,25348,3302,1,788,Morocco,2168,1,Def,1,RSB
25349,25349,5231,15,797,Iran,2168,2,Mid,6,LSM
25350,25350,5230,5,797,Iran,2168,1,Def,3,LSB
25351,25351,5224,22,797,Iran,2168,3,Fw,7,FW
25352,25352,5244,2,788,Morocco,2168,1,Def,2,CB
25353,25353,5219,4,788,Morocco,2168,1,Def,2,CB
25354,25354,5242,18,788,Morocco,2168,2,Mid,5,CM
25355,25355,5245,5,788,Morocco,2168,1,Def,3,LSB
25356,25356,5243,20,788,Morocco,2168,2,Mid,6,LSM
25357,25357,5236,12,788,Morocco,2168,2,Mid,5,CM
25358,25358,5227,0,797,Iran,2169,0,GK,0,GK
25359,25359,5224,22,797,Iran,2169,3,Fw,7,FW
25360,25360,5238,12,797,Iran,2169,2,Mid,5,CM
25361,25361,5233,0,788,Morocco,2169,0,GK,0,GK
25362,25362,5243,20,788,Morocco,2169,2,Mid,6,LSM
25363,25363,5235,1,797,Iran,2169,1,Def,1,RSB
25364,25364,5239,11,797,Iran,2169,2,Mid,4,RSM
25365,25365,5219,4,788,Morocco,2170,1,Def,2,CB
25366,25366,5233,0,788,Morocco,2170,0,GK,0,GK
25367,25367,5244,2,788,Morocco,2170,1,Def,2,CB
25368,25368,5236,12,788,Morocco,2170,2,Mid,5,CM
25369,25369,5242,18,788,Morocco,2170,2,Mid,5,CM
25370,25370,5237,16,788,Morocco,2170,2,Mid,4,RSM
25371,25371,3302,1,788,Morocco,2170,1,Def,1,RSB
25372,25372,5243,20,788,Morocco,2170,2,Mid,6,LSM
25373,25373,5245,5,788,Morocco,2170,1,Def,3,LSB
25374,25374,5229,22,788,Morocco,2170,3,Fw,7,FW
25375,25375,5227,0,797,Iran,2170,0,GK,0,GK
25376,25376,5222,4,797,Iran,2170,1,Def,2,CB
25377,25377,5230,5,797,Iran,2170,1,Def,3,LSB
25378,25378,5231,15,797,Iran,2170,2,Mid,6,LSM
25379,25379,5232,14,788,Morocco,2170,2,Mid,5,CM
25380,25380,5238,12,797,Iran,2171,2,Mid,5,CM
25381,25381,5224,22,797,Iran,2171,3,Fw,7,FW
25382,25382,5242,18,788,Morocco,2171,2,Mid,5,CM
25383,25383,5229,22,788,Morocco,2171,3,Fw,7,FW
25384,25384,5220,2,797,Iran,2171,1,Def,2,CB
25385,25385,5235,1,797,Iran,2171,1,Def,1,RSB
25386,25386,5219,4,788,Morocco,2172,1,Def,2,CB
25387,25387,5236,12,788,Morocco,2172,2,Mid,5,CM
25388,25388,5232,14,788,Morocco,2172,2,Mid,5,CM
25389,25389,5237,16,788,Morocco,2172,2,Mid,4,RSM
25390,25390,5244,2,788,Morocco,2172,1,Def,2,CB
25391,25391,5229,22,788,Morocco,2172,3,Fw,7,FW
25392,25392,5220,2,797,Iran,2172,1,Def,2,CB
25393,25393,5235,1,797,Iran,2172,1,Def,1,RSB
25394,25394,5230,5,797,Iran,2172,1,Def,3,LSB
25395,25395,3302,1,788,Morocco,2172,1,Def,1,RSB
25396,25396,5245,5,788,Morocco,2172,1,Def,3,LSB
25397,25397,5243,20,788,Morocco,2172,2,Mid,6,LSM
25398,25398,5242,18,788,Morocco,2172,2,Mid,5,CM
25399,25399,5239,11,797,Iran,2173,2,Mid,4,RSM
25400,25400,5238,12,797,Iran,2173,2,Mid,5,CM
25401,25401,5219,4,788,Morocco,2173,1,Def,2,CB
25402,25402,5245,5,788,Morocco,2173,1,Def,3,LSB
25403,25403,5242,18,788,Morocco,2173,2,Mid,5,CM
25404,25404,5243,20,788,Morocco,2173,2,Mid,6,LSM
25405,25405,3302,1,788,Morocco,2173,1,Def,1,RSB
25406,25406,5244,2,788,Morocco,2173,1,Def,2,CB
25407,25407,5227,0,797,Iran,2173,0,GK,0,GK
25408,25408,5220,2,797,Iran,2173,1,Def,2,CB
25409,25409,5224,22,797,Iran,2173,3,Fw,7,FW
25410,25410,5244,2,788,Morocco,2174,1,Def,2,CB
25411,25411,5233,0,788,Morocco,2174,0,GK,0,GK
25412,25412,5219,4,788,Morocco,2174,1,Def,2,CB
25413,25413,5237,16,788,Morocco,2174,2,Mid,4,RSM
25414,25414,5243,20,788,Morocco,2174,2,Mid,6,LSM
25415,25415,5232,14,788,Morocco,2174,2,Mid,5,CM
25416,25416,5242,18,788,Morocco,2174,2,Mid,5,CM
25417,25417,5235,1,797,Iran,2174,1,Def,1,RSB
25418,25418,5239,11,797,Iran,2174,2,Mid,4,RSM
25419,25419,5224,22,797,Iran,2174,3,Fw,7,FW
25420,25420,5231,15,797,Iran,2174,2,Mid,6,LSM
25421,25421,5230,5,797,Iran,2174,1,Def,3,LSB
25422,25422,5222,4,797,Iran,2174,1,Def,2,CB
25423,25423,5241,14,797,Iran,2174,2,Mid,5,CM
25424,25424,5227,0,797,Iran,2174,0,GK,0,GK
25425,25425,5220,2,797,Iran,2174,1,Def,2,CB
25426,25426,5238,12,797,Iran,2174,2,Mid,5,CM
25427,25427,5236,12,788,Morocco,2174,2,Mid,5,CM
25428,25428,5229,22,788,Morocco,2174,3,Fw,7,FW
25429,25429,5241,14,797,Iran,2175,2,Mid,5,CM
25430,25430,5225,9,797,Iran,2175,1,Def,5,CM
25431,25431,5222,4,797,Iran,2175,1,Def,2,CB
25432,25432,5224,22,797,Iran,2175,3,Fw,7,FW
25433,25433,5230,5,797,Iran,2175,1,Def,3,LSB
25434,25434,5219,4,788,Morocco,2175,1,Def,2,CB
25435,25435,5244,2,788,Morocco,2175,1,Def,2,CB
25436,25436,5232,14,788,Morocco,2175,2,Mid,5,CM
25437,25437,5229,22,788,Morocco,2175,3,Fw,7,FW
25438,25438,5235,1,797,Iran,2175,1,Def,1,RSB
25439,25439,5220,2,797,Iran,2175,1,Def,2,CB
25440,25440,5239,11,797,Iran,2175,2,Mid,4,RSM
25441,25441,5219,4,788,Morocco,2176,1,Def,2,CB
25442,25442,5232,14,788,Morocco,2176,2,Mid,5,CM
25443,25443,5224,22,797,Iran,2176,3,Fw,7,FW
25444,25444,5239,11,797,Iran,2176,2,Mid,4,RSM
25445,25445,5220,2,797,Iran,2176,1,Def,2,CB
25446,25446,5231,15,797,Iran,2176,2,Mid,6,LSM
25447,25447,5230,5,797,Iran,2176,1,Def,3,LSB
25448,25448,5241,14,797,Iran,2176,2,Mid,5,CM
25449,25449,5245,5,788,Morocco,2176,1,Def,3,LSB
25450,25450,5243,20,788,Morocco,2176,2,Mid,6,LSM
25451,25451,5233,0,788,Morocco,2176,0,GK,0,GK
25452,25452,5229,22,788,Morocco,2176,3,Fw,7,FW
25453,25453,5225,9,797,Iran,2177,1,Def,5,CM
25454,25454,5239,11,797,Iran,2177,2,Mid,4,RSM
25455,25455,5245,5,788,Morocco,2177,1,Def,3,LSB
25456,25456,5236,12,788,Morocco,2177,2,Mid,5,CM
25457,25457,5232,14,788,Morocco,2177,2,Mid,5,CM
25458,25458,5243,20,788,Morocco,2177,2,Mid,6,LSM
25459,25459,5242,18,788,Morocco,2177,2,Mid,5,CM
25460,25460,5241,14,797,Iran,2177,2,Mid,5,CM
25461,25461,5231,15,797,Iran,2177,2,Mid,6,LSM
25462,25462,5232,14,788,Morocco,2178,2,Mid,5,CM
25463,25463,5237,16,788,Morocco,2178,2,Mid,4,RSM
25464,25464,5227,0,797,Iran,2178,0,GK,0,GK
25465,25465,5224,22,797,Iran,2178,3,Fw,7,FW
25466,25466,5236,12,788,Morocco,2178,2,Mid,5,CM
25467,25467,5245,5,788,Morocco,2178,1,Def,3,LSB
25468,25468,5238,12,797,Iran,2179,2,Mid,5,CM
25469,25469,5239,11,797,Iran,2179,2,Mid,4,RSM
25470,25470,5224,22,797,Iran,2179,3,Fw,7,FW
25471,25471,5230,5,797,Iran,2179,1,Def,3,LSB
25472,25472,5245,5,788,Morocco,2179,1,Def,3,LSB
25473,25473,5243,20,788,Morocco,2179,2,Mid,6,LSM
25474,25474,5220,2,797,Iran,2179,1,Def,2,CB
25475,25475,5222,4,797,Iran,2179,1,Def,2,CB
25476,25476,5225,9,797,Iran,2179,1,Def,5,CM
25477,25477,5227,0,797,Iran,2179,0,GK,0,GK
25478,25478,5219,4,788,Morocco,2180,1,Def,2,CB
25479,25479,5243,20,788,Morocco,2180,2,Mid,6,LSM
25480,25480,5220,2,797,Iran,2180,1,Def,2,CB
25481,25481,5227,0,797,Iran,2180,0,GK,0,GK
25482,25482,5222,4,797,Iran,2180,1,Def,2,CB
25483,25483,5230,5,797,Iran,2180,1,Def,3,LSB
25484,25484,5241,14,797,Iran,2180,2,Mid,5,CM
25485,25485,5231,15,797,Iran,2180,2,Mid,6,LSM
25486,25486,5244,2,788,Morocco,2180,1,Def,2,CB
25487,25487,5237,16,788,Morocco,2180,2,Mid,4,RSM
25488,25488,5230,5,797,Iran,2181,1,Def,3,LSB
25489,25489,5241,14,797,Iran,2181,2,Mid,5,CM
25490,25490,5244,2,788,Morocco,2181,1,Def,2,CB
25491,25491,5236,12,788,Morocco,2181,2,Mid,5,CM
25492,25492,5242,18,788,Morocco,2181,2,Mid,5,CM
25493,25493,5231,15,797,Iran,2181,2,Mid,6,LSM
25494,25494,5224,22,797,Iran,2181,3,Fw,7,FW
25495,25495,5244,2,788,Morocco,2182,1,Def,2,CB
25496,25496,5219,4,788,Morocco,2182,1,Def,2,CB
25497,25497,5232,14,788,Morocco,2182,2,Mid,5,CM
25498,25498,5242,18,788,Morocco,2182,2,Mid,5,CM
25499,25499,5236,12,788,Morocco,2182,2,Mid,5,CM
25500,25500,5243,20,788,Morocco,2182,2,Mid,6,LSM
25501,25501,5237,16,788,Morocco,2182,2,Mid,4,RSM
25502,25502,5245,5,788,Morocco,2182,1,Def,3,LSB
25503,25503,3302,1,788,Morocco,2182,1,Def,1,RSB
25504,25504,5229,22,788,Morocco,2182,3,Fw,7,FW
25505,25505,5220,2,797,Iran,2182,1,Def,2,CB
25506,25506,5235,1,797,Iran,2182,1,Def,1,RSB
25507,25507,5224,22,797,Iran,2182,3,Fw,7,FW
25508,25508,5227,0,797,Iran,2183,0,GK,0,GK
25509,25509,5231,15,797,Iran,2183,2,Mid,6,LSM
25510,25510,5244,2,788,Morocco,2183,1,Def,2,CB
25511,25511,5242,18,788,Morocco,2183,2,Mid,5,CM
25512,25512,5237,16,788,Morocco,2183,2,Mid,4,RSM
25513,25513,5245,5,788,Morocco,2183,1,Def,3,LSB
25514,25514,5232,14,788,Morocco,2183,2,Mid,5,CM
25515,25515,5225,9,797,Iran,2183,1,Def,5,CM
25516,25516,5224,22,797,Iran,2183,3,Fw,7,FW
25517,25517,5233,0,788,Morocco,2184,0,GK,0,GK
25518,25518,3302,1,788,Morocco,2184,1,Def,1,RSB
25519,25519,5230,5,797,Iran,2184,1,Def,3,LSB
25520,25520,5231,15,797,Iran,2184,2,Mid,6,LSM
25521,25521,5242,18,788,Morocco,2184,2,Mid,5,CM
25522,25522,5244,2,788,Morocco,2184,1,Def,2,CB
25523,25523,5219,4,788,Morocco,2184,1,Def,2,CB
25524,25524,5237,16,788,Morocco,2184,2,Mid,4,RSM
25525,25525,5230,5,797,Iran,2185,1,Def,3,LSB
25526,25526,5224,22,797,Iran,2185,3,Fw,7,FW
25527,25527,3302,1,788,Morocco,2185,1,Def,1,RSB
25528,25528,5244,2,788,Morocco,2185,1,Def,2,CB
25529,25529,5232,14,788,Morocco,2185,2,Mid,5,CM
25530,25530,5219,4,788,Morocco,2185,1,Def,2,CB
25531,25531,5236,12,788,Morocco,2185,2,Mid,5,CM
25532,25532,5237,16,788,Morocco,2185,2,Mid,4,RSM
25533,25533,5235,1,797,Iran,2185,1,Def,1,RSB
25534,25534,5219,4,788,Morocco,2186,1,Def,2,CB
25535,25535,5232,14,788,Morocco,2186,2,Mid,5,CM
25536,25536,5238,12,797,Iran,2186,2,Mid,5,CM
25537,25537,5235,1,797,Iran,2186,1,Def,1,RSB
25538,25538,5237,16,788,Morocco,2186,2,Mid,4,RSM
25539,25539,5229,22,788,Morocco,2186,3,Fw,7,FW
25540,25540,5224,22,797,Iran,2187,3,Fw,7,FW
25541,25541,5238,12,797,Iran,2187,2,Mid,5,CM
25542,25542,5225,9,797,Iran,2187,1,Def,5,CM
25543,25543,5235,1,797,Iran,2187,1,Def,1,RSB
25544,25544,5239,11,797,Iran,2187,2,Mid,4,RSM
25545,25545,5245,5,788,Morocco,2187,1,Def,3,LSB
25546,25546,5237,16,788,Morocco,2187,2,Mid,4,RSM
25547,25547,5232,14,788,Morocco,2187,2,Mid,5,CM
25548,25548,5229,22,788,Morocco,2187,3,Fw,7,FW
25549,25549,5220,2,797,Iran,2187,1,Def,2,CB
25550,25550,5222,4,797,Iran,2187,1,Def,2,CB
25551,25551,5231,15,797,Iran,2187,2,Mid,6,LSM
25552,25552,3302,1,788,Morocco,2188,1,Def,1,RSB
25553,25553,5232,14,788,Morocco,2188,2,Mid,5,CM
25554,25554,5242,18,788,Morocco,2188,2,Mid,5,CM
25555,25555,5245,5,788,Morocco,2188,1,Def,3,LSB
25556,25556,5237,16,788,Morocco,2188,2,Mid,4,RSM
25557,25557,5219,4,788,Morocco,2188,1,Def,2,CB
25558,25558,5244,2,788,Morocco,2188,1,Def,2,CB
25559,25559,5235,1,797,Iran,2188,1,Def,1,RSB
25560,25560,5238,12,797,Iran,2188,2,Mid,5,CM
25561,25561,5236,12,788,Morocco,2188,2,Mid,5,CM
25562,25562,5241,14,797,Iran,2189,2,Mid,5,CM
25563,25563,5224,22,797,Iran,2189,3,Fw,7,FW
25564,25564,5233,0,788,Morocco,2189,0,GK,0,GK
25565,25565,3302,1,788,Morocco,2189,1,Def,1,RSB
25566,25566,5230,5,797,Iran,2189,1,Def,3,LSB
25567,25567,5225,9,797,Iran,2189,1,Def,5,CM
25568,25568,5222,4,797,Iran,2189,1,Def,2,CB
25569,25569,5244,2,788,Morocco,2190,1,Def,2,CB
25570,25570,5242,18,788,Morocco,2190,2,Mid,5,CM
25571,25571,5219,4,788,Morocco,2190,1,Def,2,CB
25572,25572,5232,14,788,Morocco,2190,2,Mid,5,CM
25573,25573,3302,1,788,Morocco,2190,1,Def,1,RSB
25574,25574,5237,16,788,Morocco,2190,2,Mid,4,RSM
25575,25575,5245,5,788,Morocco,2190,1,Def,3,LSB
25576,25576,5235,1,797,Iran,2190,1,Def,1,RSB
25577,25577,5224,22,797,Iran,2190,3,Fw,7,FW
25578,25578,5236,12,788,Morocco,2190,2,Mid,5,CM
25579,25579,5241,14,797,Iran,2191,2,Mid,5,CM
25580,25580,5225,9,797,Iran,2191,1,Def,5,CM
25581,25581,5239,11,797,Iran,2191,2,Mid,4,RSM
25582,25582,5245,5,788,Morocco,2191,1,Def,3,LSB
25583,25583,5232,14,788,Morocco,2191,2,Mid,5,CM
25584,25584,5219,4,788,Morocco,2191,1,Def,2,CB
25585,25585,5244,2,788,Morocco,2191,1,Def,2,CB
25586,25586,3302,1,788,Morocco,2191,1,Def,1,RSB
25587,25587,5243,20,788,Morocco,2191,2,Mid,6,LSM
25588,25588,5235,1,797,Iran,2191,1,Def,1,RSB
25589,25589,5236,12,788,Morocco,2192,2,Mid,5,CM
25590,25590,5242,18,788,Morocco,2192,2,Mid,5,CM
25591,25591,5237,16,788,Morocco,2192,2,Mid,4,RSM
25592,25592,5235,1,797,Iran,2192,1,Def,1,RSB
25593,25593,5224,22,797,Iran,2192,3,Fw,7,FW
25594,25594,5239,11,797,Iran,2192,2,Mid,4,RSM
25595,25595,5241,14,797,Iran,2192,2,Mid,5,CM
25596,25596,5232,14,788,Morocco,2192,2,Mid,5,CM
25597,25597,5244,2,788,Morocco,2192,1,Def,2,CB
25598,25598,5219,4,788,Morocco,2192,1,Def,2,CB
25599,25599,5243,20,788,Morocco,2192,2,Mid,6,LSM
25600,25600,5229,22,788,Morocco,2192,3,Fw,7,FW
25601,25601,5222,4,797,Iran,2193,1,Def,2,CB
25602,25602,5230,5,797,Iran,2193,1,Def,3,LSB
25603,25603,5237,16,788,Morocco,2193,2,Mid,4,RSM
25604,25604,5243,20,788,Morocco,2193,2,Mid,6,LSM
25605,25605,5244,2,788,Morocco,2193,1,Def,2,CB
25606,25606,3302,1,788,Morocco,2193,1,Def,1,RSB
25607,25607,5219,4,788,Morocco,2193,1,Def,2,CB
25608,25608,5242,18,788,Morocco,2193,2,Mid,5,CM
25609,25609,5224,22,797,Iran,2193,3,Fw,7,FW
25610,25610,5244,2,788,Morocco,2194,1,Def,2,CB
25611,25611,5236,12,788,Morocco,2194,2,Mid,5,CM
